EmployeeSnapshotID,CompanyID,PeriodID,EmployeeCount,AvgSalary
831,CMP0014,51,1028,113.94
832,CMP0014,52,2920,30.74
833,CMP0014,53,1937,89.79
834,CMP0014,54,500,75.8
835,CMP0014,55,1880,69.83
836,CMP0014,56,729,45.29
837,CMP0014,57,2640,101.93
838,CMP0014,58,733,112.96
839,CMP0014,59,7303,84.46
840,CMP0014,60,5698,52.85
841,CMP0015,1,4831,75.54
842,CMP0015,2,3145,53.41
843,CMP0015,3,4894,103.57
844,CMP0015,4,4826,67.32
845,CMP0015,5,590,51.39
846,CMP0015,6,1270,68.98
847,CMP0015,7,3320,60.91
848,CMP0015,8,1481,119.94
849,CMP0015,9,2189,106.93
850,CMP0015,10,2530,98.08
851,CMP0015,11,862,83.47
852,CMP0015,12,6006,91.12
853,CMP0015,13,2112,30.35
854,CMP0015,14,3707,102.99
855,CMP0015,15,1397,60.25
856,CMP0015,16,1450,100.98
857,CMP0015,17,866,79.66
858,CMP0015,18,2025,86.13
859,CMP0015,19,4230,62.33
860,CMP0015,20,4833,61.98
861,CMP0015,21,3902,78.07
862,CMP0015,22,905,81.37
863,CMP0015,23,3221,43.35
864,CMP0015,24,2142,58.03
865,CMP0015,25,475,57.61
866,CMP0015,26,4175,44.82
867,CMP0015,27,309,92.48
868,CMP0015,28,493,49.91
869,CMP0015,29,8726,108.31
870,CMP0015,30,1316,65.56
871,CMP0015,31,2067,47.45
872,CMP0015,32,1702,56.14
873,CMP0015,33,952,31.11
874,CMP0015,34,5481,98.19
875,CMP0015,35,1271,37.32
876,CMP0015,36,469,107.07
877,CMP0015,37,775,41.15
878,CMP0015,38,3835,98.07
879,CMP0015,39,7894,52.02
880,CMP0015,40,6128,80.9
881,CMP0015,41,1080,113.22
882,CMP0015,42,5933,115.86
883,CMP0015,43,2081,64.84
884,CMP0015,44,2903,83.03
885,CMP0015,45,1175,114.47
886,CMP0015,46,3384,59.62
887,CMP0015,47,8710,69.55
888,CMP0015,48,338,106.6
889,CMP0015,49,1413,55.0
890,CMP0015,50,2256,88.21
891,CMP0015,51,8292,47.04
892,CMP0015,52,1972,52.01
893,CMP0015,53,1473,57.16
894,CMP0015,54,4496,102.19
895,CMP0015,55,4135,85.21
896,CMP0015,56,2172,45.77
897,CMP0015,57,1825,31.23
898,CMP0015,58,740,62.61
899,CMP0015,59,2947,93.26
900,CMP0015,60,2303,91.16
901,CMP0016,1,1952,119.24
902,CMP0016,2,7934,73.69
903,CMP0016,3,3349,60.03
904,CMP0016,4,9761,66.99
905,CMP0016,5,5709,59.67
906,CMP0016,6,3318,56.32
907,CMP0016,7,566,114.98
908,CMP0016,8,2538,58.25
909,CMP0016,9,5677,100.53
910,CMP0016,10,1089,59.12
911,CMP0016,11,1476,78.34
912,CMP0016,12,2127,61.99
913,CMP0016,13,1958,75.07
914,CMP0016,14,4351,62.41
915,CMP0016,15,1833,117.4
916,CMP0016,16,9608,69.1
917,CMP0016,17,1169,52.69
918,CMP0016,18,5332,119.85
919,CMP0016,19,2557,45.5
920,CMP0016,20,5522,61.45
921,CMP0016,21,397,50.36
922,CMP0016,22,6635,31.49
923,CMP0016,23,1285,101.36
924,CMP0016,24,514,30.11
925,CMP0016,25,1146,37.08
926,CMP0016,26,2965,77.79
927,CMP0016,27,1073,82.34
928,CMP0016,28,512,53.72
929,CMP0016,29,1493,54.96
930,CMP0016,30,1682,55.08
931,CMP0016,31,2891,62.29
932,CMP0016,32,4325,97.18
933,CMP0016,33,1136,55.66
934,CMP0016,34,2418,61.19
935,CMP0016,35,6643,97.09
936,CMP0016,36,1793,96.07
937,CMP0016,37,4041,42.68
938,CMP0016,38,1458,96.94
939,CMP0016,39,2727,49.6
940,CMP0016,40,1945,46.79
941,CMP0016,41,7680,63.6
942,CMP0016,42,3252,62.32
943,CMP0016,43,6642,42.26
944,CMP0016,44,1359,115.72
945,CMP0016,45,3258,73.32
946,CMP0016,46,1432,79.59
947,CMP0016,47,892,57.05
948,CMP0016,48,6393,109.57
949,CMP0016,49,384,60.08
950,CMP0016,50,4175,36.78
951,CMP0016,51,1686,60.56
952,CMP0016,52,3100,54.43
953,CMP0016,53,478,64.88
954,CMP0016,54,4230,102.06
955,CMP0016,55,3386,31.65
956,CMP0016,56,3676,93.6
957,CMP0016,57,7383,86.19
958,CMP0016,58,732,76.03
959,CMP0016,59,276,64.52
960,CMP0016,60,9267,116.91
961,CMP0017,1,1987,82.39
962,CMP0017,2,4180,38.9
963,CMP0017,3,614,45.94
964,CMP0017,4,4886,54.82
965,CMP0017,5,7068,46.3
966,CMP0017,6,1726,30.37
967,CMP0017,7,1937,48.43
968,CMP0017,8,613,69.28
969,CMP0017,9,724,45.44
970,CMP0017,10,5261,35.98
971,CMP0017,11,1344,30.17
972,CMP0017,12,1747,46.97
973,CMP0017,13,3055,38.39
974,CMP0017,14,155,81.19
975,CMP0017,15,4973,43.35
976,CMP0017,16,4177,118.37
977,CMP0017,17,971,90.78
978,CMP0017,18,3767,45.28
979,CMP0017,19,1611,97.21
980,CMP0017,20,917,84.12
981,CMP0017,21,6984,109.12
982,CMP0017,22,1801,38.36
983,CMP0017,23,2779,46.79
984,CMP0017,24,4537,34.55
985,CMP0017,25,1966,65.35
986,CMP0017,26,3425,87.98
987,CMP0017,27,367,106.75
988,CMP0017,28,2164,68.82
989,CMP0017,29,1227,79.38
990,CMP0017,30,677,42.67
991,CMP0017,31,7530,61.18
992,CMP0017,32,6834,69.2
993,CMP0017,33,2605,110.4
994,CMP0017,34,1477,82.3
995,CMP0017,35,3970,68.61
996,CMP0017,36,2954,70.09
997,CMP0017,37,6808,79.66
998,CMP0017,38,2675,54.29
999,CMP0017,39,2044,65.43
1000,CMP0017,40,1004,91.07
1001,CMP0017,41,4725,38.18
1002,CMP0017,42,1244,32.68
1003,CMP0017,43,7401,56.58
1004,CMP0017,44,188,47.86
1005,CMP0017,45,1098,74.03
1006,CMP0017,46,4158,33.64
1007,CMP0017,47,5404,87.95
1008,CMP0017,48,2689,65.47
1009,CMP0017,49,298,38.1
1010,CMP0017,50,2612,46.14
1011,CMP0017,51,1286,115.14
1012,CMP0017,52,5860,40.98
1013,CMP0017,53,2204,119.14
1014,CMP0017,54,2021,108.41
1015,CMP0017,55,1078,52.4
1016,CMP0017,56,2214,74.11
1017,CMP0017,57,809,101.16
1018,CMP0017,58,4744,98.6
1019,CMP0017,59,3039,56.25
1020,CMP0017,60,1631,65.74
1021,CMP0018,1,4099,116.67
1022,CMP0018,2,4855,43.17
1023,CMP0018,3,672,57.52
1024,CMP0018,4,4114,36.0
1025,CMP0018,5,606,48.42
1026,CMP0018,6,2301,103.23
1027,CMP0018,7,5735,72.62
1028,CMP0018,8,1025,33.24
1029,CMP0018,9,7354,43.57
1030,CMP0018,10,3066,100.84
1031,CMP0018,11,7242,116.76
1032,CMP0018,12,1012,48.02
1033,CMP0018,13,999,47.04
1034,CMP0018,14,3190,112.46
1035,CMP0018,15,492,116.88
1036,CMP0018,16,915,103.33
1037,CMP0018,17,1486,47.07
1038,CMP0018,18,2943,116.94
1039,CMP0018,19,5053,43.15
1040,CMP0018,20,5030,55.34
1041,CMP0018,21,624,92.94
1042,CMP0018,22,2007,78.78
1043,CMP0018,23,2408,92.15
1044,CMP0018,24,1137,81.1
1045,CMP0018,25,3383,66.85
1046,CMP0018,26,1154,72.54
1047,CMP0018,27,2167,36.96
1048,CMP0018,28,1410,35.5
1049,CMP0018,29,4522,113.34
1050,CMP0018,30,361,76.64
1051,CMP0018,31,5339,114.52
1052,CMP0018,32,1489,119.6
1053,CMP0018,33,1204,72.61
1054,CMP0018,34,2293,48.35
1055,CMP0018,35,1990,100.0
1056,CMP0018,36,1495,88.82
1057,CMP0018,37,271,109.01
1058,CMP0018,38,255,51.65
1059,CMP0018,39,479,43.53
1060,CMP0018,40,4020,105.89
1061,CMP0018,41,7024,98.45
1062,CMP0018,42,4557,88.06
1063,CMP0018,43,3222,77.66
1064,CMP0018,44,590,85.88
1065,CMP0018,45,8810,31.9
1066,CMP0018,46,3583,66.01
1067,CMP0018,47,1825,96.63
1068,CMP0018,48,7216,117.6
1069,CMP0018,49,2308,49.71
1070,CMP0018,50,153,72.16
1071,CMP0018,51,4671,116.06
1072,CMP0018,52,711,73.92
1073,CMP0018,53,3285,77.24
1074,CMP0018,54,4298,33.74
1075,CMP0018,55,6966,77.91
1076,CMP0018,56,6890,61.94
1077,CMP0018,57,9739,65.69
1078,CMP0018,58,4479,105.72
1079,CMP0018,59,6239,71.79
1080,CMP0018,60,1869,66.81
1081,CMP0019,1,4226,49.66
1082,CMP0019,2,2245,78.21
1083,CMP0019,3,240,46.7
1084,CMP0019,4,7448,63.43
1085,CMP0019,5,928,78.68
1086,CMP0019,6,3452,42.09
1087,CMP0019,7,8791,117.24
1088,CMP0019,8,1396,68.47
1089,CMP0019,9,1253,76.5
1090,CMP0019,10,5496,108.16
1091,CMP0019,11,3101,70.01
1092,CMP0019,12,2837,46.8
1093,CMP0019,13,2176,70.2
1094,CMP0019,14,2633,102.34
1095,CMP0019,15,2029,50.73
1096,CMP0019,16,3131,107.56
1097,CMP0019,17,2503,41.17
1098,CMP0019,18,3757,48.02
1099,CMP0019,19,4872,36.79
1100,CMP0019,20,584,75.59
1101,CMP0019,21,455,96.48
1102,CMP0019,22,5518,60.4
1103,CMP0019,23,587,70.69
1104,CMP0019,24,1855,99.19
1105,CMP0019,25,2179,33.81
1106,CMP0019,26,4728,99.21
1107,CMP0019,27,5284,80.64
1108,CMP0019,28,1137,106.39
1109,CMP0019,29,3692,73.88
1110,CMP0019,30,2313,31.82
1111,CMP0019,31,1809,72.46
1112,CMP0019,32,954,85.6
1113,CMP0019,33,960,64.53
1114,CMP0019,34,1034,74.21
1115,CMP0019,35,1614,82.47
1116,CMP0019,36,1161,33.21
1117,CMP0019,37,678,99.37
1118,CMP0019,38,1462,40.23
1119,CMP0019,39,3913,56.87
1120,CMP0019,40,1148,37.12
1121,CMP0019,41,269,55.55
1122,CMP0019,42,1515,66.11
1123,CMP0019,43,1514,51.64
1124,CMP0019,44,1912,81.99
1125,CMP0019,45,2638,47.7
1126,CMP0019,46,5182,56.82
1127,CMP0019,47,1532,62.05
1128,CMP0019,48,7028,92.22
1129,CMP0019,49,606,84.32
1130,CMP0019,50,2844,79.81
1131,CMP0019,51,1119,93.53
1132,CMP0019,52,1879,98.87
1133,CMP0019,53,3127,30.36
1134,CMP0019,54,3884,59.0
1135,CMP0019,55,304,62.85
1136,CMP0019,56,3135,57.9
1137,CMP0019,57,5459,49.43
1138,CMP0019,58,3625,35.43
1139,CMP0019,59,2537,118.98
1140,CMP0019,60,4445,87.47
1141,CMP0020,1,5346,115.82
1142,CMP0020,2,1229,47.16
1143,CMP0020,3,5433,89.65
1144,CMP0020,4,1289,63.69
1145,CMP0020,5,902,53.72
1146,CMP0020,6,6162,51.93
1147,CMP0020,7,653,77.45
1148,CMP0020,8,2301,47.63
1149,CMP0020,9,751,48.71
1150,CMP0020,10,1738,117.0
1151,CMP0020,11,2565,108.45
1152,CMP0020,12,2225,108.86
1153,CMP0020,13,6914,71.45
1154,CMP0020,14,3647,51.6
1155,CMP0020,15,6207,78.98
1156,CMP0020,16,744,58.86
1157,CMP0020,17,1450,55.67
1158,CMP0020,18,2595,33.99
1159,CMP0020,19,4660,66.16
1160,CMP0020,20,389,97.59
1161,CMP0020,21,500,71.11
1162,CMP0020,22,4979,35.76
1163,CMP0020,23,1225,112.51
1164,CMP0020,24,5409,71.27
1165,CMP0020,25,1215,69.15
1166,CMP0020,26,1160,114.18
1167,CMP0020,27,412,70.71
1168,CMP0020,28,241,83.03
1169,CMP0020,29,3772,32.16
1170,CMP0020,30,3568,78.14
1171,CMP0020,31,2676,106.9
1172,CMP0020,32,1681,41.76
1173,CMP0020,33,5794,104.0
1174,CMP0020,34,7104,32.3
1175,CMP0020,35,2580,51.38
1176,CMP0020,36,4060,35.36
1177,CMP0020,37,605,114.03
1178,CMP0020,38,3071,59.83
1179,CMP0020,39,7313,97.06
1180,CMP0020,40,4115,119.09
1181,CMP0020,41,1373,93.24
1182,CMP0020,42,4748,65.15
1183,CMP0020,43,1205,105.69
1184,CMP0020,44,1421,35.69
1185,CMP0020,45,983,51.91
1186,CMP0020,46,8839,118.18
1187,CMP0020,47,4250,34.18
1188,CMP0020,48,1699,91.16
1189,CMP0020,49,415,48.51
1190,CMP0020,50,4059,92.74
1191,CMP0020,51,2482,84.77
1192,CMP0020,52,4178,55.4
1193,CMP0020,53,5480,90.39
1194,CMP0020,54,5312,99.31
1195,CMP0020,55,1974,118.25
1196,CMP0020,56,1928,33.43
1197,CMP0020,57,2056,78.83
1198,CMP0020,58,3572,37.87
1199,CMP0020,59,280,64.34
1200,CMP0020,60,6188,71.74
1201,CMP0021,1,2035,75.24
1202,CMP0021,2,4483,112.31
1203,CMP0021,3,672,111.54
1204,CMP0021,4,1606,64.52
1205,CMP0021,5,401,30.86
1206,CMP0021,6,1107,65.13
1207,CMP0021,7,3584,77.63
1208,CMP0021,8,3104,57.84
1209,CMP0021,9,3234,109.14
1210,CMP0021,10,8744,85.02
1211,CMP0021,11,4729,56.18
1212,CMP0021,12,1760,92.33
1213,CMP0021,13,979,33.89
1214,CMP0021,14,3016,64.02
1215,CMP0021,15,4614,118.82
1216,CMP0021,16,2194,68.45
1217,CMP0021,17,1641,73.27
1218,CMP0021,18,1835,116.52
1219,CMP0021,19,3856,98.27
1220,CMP0021,20,5416,60.25
1221,CMP0021,21,4257,119.69
1222,CMP0021,22,2433,78.87
1223,CMP0021,23,3369,88.69
1224,CMP0021,24,643,119.88
1225,CMP0021,25,2304,82.3
1226,CMP0021,26,4452,38.64
1227,CMP0021,27,4169,115.24
1228,CMP0021,28,1148,32.23
1229,CMP0021,29,5935,85.29
1230,CMP0021,30,1661,81.95
1231,CMP0021,31,975,106.64
1232,CMP0021,32,559,112.45
1233,CMP0021,33,7979,32.9
1234,CMP0021,34,810,78.39
1235,CMP0021,35,3521,47.39
1236,CMP0021,36,4113,49.39
1237,CMP0021,37,5055,67.5
1238,CMP0021,38,2180,33.83
1239,CMP0021,39,7886,109.43
1240,CMP0021,40,3865,35.6
1241,CMP0021,41,3247,83.23
1242,CMP0021,42,653,97.05
1243,CMP0021,43,6482,91.88
1244,CMP0021,44,242,90.02
1245,CMP0021,45,4340,78.55
1246,CMP0021,46,738,62.59
1247,CMP0021,47,1259,115.75
1248,CMP0021,48,3288,113.23
1249,CMP0021,49,695,108.8
1250,CMP0021,50,3664,117.5
1251,CMP0021,51,7020,78.06
1252,CMP0021,52,521,89.05
1253,CMP0021,53,4201,79.35
1254,CMP0021,54,1251,107.92
1255,CMP0021,55,858,93.68
1256,CMP0021,56,4220,70.03
1257,CMP0021,57,2778,37.63
1258,CMP0021,58,3107,113.97
1259,CMP0021,59,4395,85.39
1260,CMP0021,60,2175,100.23
1261,CMP0022,1,2480,60.06
1262,CMP0022,2,648,86.76
1263,CMP0022,3,3738,73.59
1264,CMP0022,4,3612,92.9
1265,CMP0022,5,1887,75.52
1266,CMP0022,6,4387,117.39
1267,CMP0022,7,5809,117.78
1268,CMP0022,8,2753,71.15
1269,CMP0022,9,1093,76.31
1270,CMP0022,10,3228,61.93
1271,CMP0022,11,515,95.58
1272,CMP0022,12,4293,84.55
1273,CMP0022,13,577,102.89
1274,CMP0022,14,4148,107.07
1275,CMP0022,15,4454,59.17
1276,CMP0022,16,4676,103.58
1277,CMP0022,17,2201,82.56
1278,CMP0022,18,4015,32.68
1279,CMP0022,19,5240,30.66
1280,CMP0022,20,2411,94.86
1281,CMP0022,21,1831,101.55
1282,CMP0022,22,9384,51.8
1283,CMP0022,23,6461,109.08
1284,CMP0022,24,6334,90.46
1285,CMP0022,25,1496,78.15
1286,CMP0022,26,1122,73.34
1287,CMP0022,27,2447,58.91
1288,CMP0022,28,2966,36.07
1289,CMP0022,29,588,62.4
1290,CMP0022,30,7746,113.84
1291,CMP0022,31,6659,75.5
1292,CMP0022,32,6665,73.06
1293,CMP0022,33,2652,72.14
1294,CMP0022,34,7937,79.15
1295,CMP0022,35,2891,79.81
1296,CMP0022,36,688,100.88
1297,CMP0022,37,517,54.41
1298,CMP0022,38,1705,75.63
1299,CMP0022,39,293,68.09
1300,CMP0022,40,4520,74.72
1301,CMP0022,41,950,116.25
1302,CMP0022,42,1338,112.7
1303,CMP0022,43,778,31.69
1304,CMP0022,44,5334,40.7
1305,CMP0022,45,4997,87.76
1306,CMP0022,46,1995,96.1
1307,CMP0022,47,7451,96.76
1308,CMP0022,48,6648,70.61
1309,CMP0022,49,1588,96.47
1310,CMP0022,50,1365,83.58
1311,CMP0022,51,237,61.9
1312,CMP0022,52,6865,72.04
1313,CMP0022,53,1283,116.17
1314,CMP0022,54,2547,86.46
1315,CMP0022,55,5891,51.06
1316,CMP0022,56,2177,60.73
1317,CMP0022,57,9878,79.64
1318,CMP0022,58,4026,66.56
1319,CMP0022,59,638,47.03
1320,CMP0022,60,1083,108.49
1321,CMP0023,1,2794,45.17
1322,CMP0023,2,409,89.29
1323,CMP0023,3,3227,89.08
1324,CMP0023,4,3868,77.83
1325,CMP0023,5,484,78.52
1326,CMP0023,6,4725,46.47
1327,CMP0023,7,605,56.66
1328,CMP0023,8,4604,94.51
1329,CMP0023,9,7841,77.32
1330,CMP0023,10,7684,93.98
1331,CMP0023,11,4757,70.4
1332,CMP0023,12,236,90.07
1333,CMP0023,13,6269,88.48
1334,CMP0023,14,4069,51.58
1335,CMP0023,15,2512,42.4
1336,CMP0023,16,290,38.58
1337,CMP0023,17,4507,72.06
1338,CMP0023,18,3005,57.84
1339,CMP0023,19,1849,58.7
1340,CMP0023,20,1301,56.35
1341,CMP0023,21,1429,35.91
1342,CMP0023,22,6923,86.03
1343,CMP0023,23,3899,85.22
1344,CMP0023,24,803,50.54
1345,CMP0023,25,984,31.86
1346,CMP0023,26,1205,38.9
1347,CMP0023,27,1055,38.07
1348,CMP0023,28,6324,53.77
1349,CMP0023,29,686,105.11
1350,CMP0023,30,3594,55.86
1351,CMP0023,31,2858,100.18
1352,CMP0023,32,1246,116.4
1353,CMP0023,33,6243,116.08
1354,CMP0023,34,336,86.72
1355,CMP0023,35,3721,48.63
1356,CMP0023,36,5661,31.18
1357,CMP0023,37,814,101.82
1358,CMP0023,38,5662,118.55
1359,CMP0023,39,3970,83.87
1360,CMP0023,40,2057,100.02
1361,CMP0023,41,709,108.4
1362,CMP0023,42,1381,39.78
1363,CMP0023,43,2499,65.72
1364,CMP0023,44,5526,88.23
1365,CMP0023,45,2541,79.12
1366,CMP0023,46,1868,111.22
1367,CMP0023,47,2420,56.36
1368,CMP0023,48,4138,74.12
1369,CMP0023,49,3078,88.7
1370,CMP0023,50,2063,93.03
1371,CMP0023,51,1287,96.41
1372,CMP0023,52,8714,77.76
1373,CMP0023,53,6132,69.52
1374,CMP0023,54,3405,73.3
1375,CMP0023,55,6039,60.23
1376,CMP0023,56,626,78.61
1377,CMP0023,57,5159,45.88
1378,CMP0023,58,5269,76.4
1379,CMP0023,59,2195,60.89
1380,CMP0023,60,2694,112.96
1381,CMP0024,1,3250,112.48
1382,CMP0024,2,609,79.81
1383,CMP0024,3,1317,109.58
1384,CMP0024,4,2284,100.15
1385,CMP0024,5,3990,83.53
1386,CMP0024,6,2586,103.64
1387,CMP0024,7,1929,115.85
1388,CMP0024,8,1100,109.21
1389,CMP0024,9,3765,118.4
1390,CMP0024,10,1071,43.47
1391,CMP0024,11,6967,39.45
1392,CMP0024,12,9381,38.38
1393,CMP0024,13,1847,112.97
1394,CMP0024,14,3671,74.23
1395,CMP0024,15,2107,32.58
1396,CMP0024,16,4524,38.56
1397,CMP0024,17,3178,53.31
1398,CMP0024,18,1086,49.07
1399,CMP0024,19,563,107.88
1400,CMP0024,20,7552,77.43
1401,CMP0024,21,6122,42.18
1402,CMP0024,22,360,110.68
1403,CMP0024,23,2428,59.5
1404,CMP0024,24,1213,66.73
1405,CMP0024,25,4053,86.7
1406,CMP0024,26,3456,72.09
1407,CMP0024,27,3076,39.53
1408,CMP0024,28,1777,89.04
1409,CMP0024,29,4132,78.54
1410,CMP0024,30,3477,83.63
1411,CMP0024,31,1361,112.09
1412,CMP0024,32,1771,54.21
1413,CMP0024,33,7739,31.94
1414,CMP0024,34,3506,54.46
1415,CMP0024,35,8913,45.95
1416,CMP0024,36,1726,115.53
1417,CMP0024,37,830,97.78
1418,CMP0024,38,7266,73.37
1419,CMP0024,39,3578,102.08
1420,CMP0024,40,1118,43.09
1421,CMP0024,41,5553,34.06
1422,CMP0024,42,3358,119.69
1423,CMP0024,43,4844,58.17
1424,CMP0024,44,1990,119.65
1425,CMP0024,45,4392,83.2
1426,CMP0024,46,2537,82.5
1427,CMP0024,47,5054,60.57
1428,CMP0024,48,1471,96.07
1429,CMP0024,49,3959,119.63
1430,CMP0024,50,1429,56.26
1431,CMP0024,51,3796,113.22
1432,CMP0024,52,2863,99.73
1433,CMP0024,53,1600,64.56
1434,CMP0024,54,4781,84.98
1435,CMP0024,55,1438,43.7
1436,CMP0024,56,519,51.57
1437,CMP0024,57,4181,62.18
1438,CMP0024,58,439,30.87
1439,CMP0024,59,1547,101.14
1440,CMP0024,60,493,47.37
1441,CMP0025,1,5454,92.48
1442,CMP0025,2,202,83.2
1443,CMP0025,3,2863,37.78
1444,CMP0025,4,5642,92.41
1445,CMP0025,5,417,31.87
1446,CMP0025,6,1076,56.08
1447,CMP0025,7,493,66.5
1448,CMP0025,8,977,73.41
1449,CMP0025,9,3128,84.1
1450,CMP0025,10,4705,78.35
1451,CMP0025,11,108,33.85
1452,CMP0025,12,4299,68.42
1453,CMP0025,13,3555,112.46
1454,CMP0025,14,1357,72.1
1455,CMP0025,15,2655,110.06
1456,CMP0025,16,2069,76.94
1457,CMP0025,17,2857,109.18
1458,CMP0025,18,5560,82.06
1459,CMP0025,19,1859,115.19
1460,CMP0025,20,1072,56.33
1461,CMP0025,21,3977,53.51
1462,CMP0025,22,874,109.97
1463,CMP0025,23,3141,35.81
1464,CMP0025,24,4406,95.39
1465,CMP0025,25,1689,74.41
1466,CMP0025,26,792,38.85
1467,CMP0025,27,780,58.88
1468,CMP0025,28,6378,111.19
1469,CMP0025,29,2897,51.49
1470,CMP0025,30,3696,78.3
1471,CMP0025,31,2807,67.29
1472,CMP0025,32,2054,103.36
1473,CMP0025,33,2258,60.56
1474,CMP0025,34,1280,57.33
1475,CMP0025,35,1448,67.3
1476,CMP0025,36,320,90.57
1477,CMP0025,37,4608,82.17
1478,CMP0025,38,381,98.92
1479,CMP0025,39,4725,112.79
1480,CMP0025,40,1133,67.32
1481,CMP0025,41,4380,93.62
1482,CMP0025,42,2860,55.93
1483,CMP0025,43,3328,37.03
1484,CMP0025,44,1477,34.49
1485,CMP0025,45,6044,88.68
1486,CMP0025,46,2010,57.06
1487,CMP0025,47,1043,34.09
1488,CMP0025,48,1052,51.09
1489,CMP0025,49,456,101.74
1490,CMP0025,50,2853,34.26
1491,CMP0025,51,2329,88.64
1492,CMP0025,52,3862,56.57
1493,CMP0025,53,1284,69.61
1494,CMP0025,54,3287,59.53
1495,CMP0025,55,3973,87.59
1496,CMP0025,56,1044,44.1
1497,CMP0025,57,2126,78.39
1498,CMP0025,58,5447,75.07
1499,CMP0025,59,1744,102.12
1500,CMP0025,60,3631,77.72
1501,CMP0026,1,1191,59.14
1502,CMP0026,2,4839,80.11
1503,CMP0026,3,3721,112.8
1504,CMP0026,4,894,93.83
1505,CMP0026,5,1296,101.45
1506,CMP0026,6,1545,30.67
1507,CMP0026,7,3129,55.41
1508,CMP0026,8,4551,86.05
1509,CMP0026,9,1712,73.44
1510,CMP0026,10,1539,37.91
1511,CMP0026,11,5501,95.05
1512,CMP0026,12,6558,46.67
1513,CMP0026,13,1345,56.12
1514,CMP0026,14,3736,48.54
1515,CMP0026,15,3614,100.91
1516,CMP0026,16,186,34.1
1517,CMP0026,17,3592,114.81
1518,CMP0026,18,2583,63.7
1519,CMP0026,19,8444,106.61
1520,CMP0026,20,1603,40.83
1521,CMP0026,21,3140,115.42
1522,CMP0026,22,3793,61.59
1523,CMP0026,23,285,94.83
1524,CMP0026,24,7319,71.4
1525,CMP0026,25,872,54.53
1526,CMP0026,26,3707,118.43
1527,CMP0026,27,6958,99.73
1528,CMP0026,28,3924,72.08
1529,CMP0026,29,4713,72.47
1530,CMP0026,30,3240,118.43
1531,CMP0026,31,3186,105.84
1532,CMP0026,32,1400,39.29
1533,CMP0026,33,5101,49.69
1534,CMP0026,34,903,55.39
1535,CMP0026,35,2086,72.1
1536,CMP0026,36,2470,93.12
1537,CMP0026,37,2350,103.0
1538,CMP0026,38,2321,91.97
1539,CMP0026,39,1907,36.25
1540,CMP0026,40,5729,47.67
1541,CMP0026,41,4925,104.74
1542,CMP0026,42,1451,31.5
1543,CMP0026,43,4686,66.46
1544,CMP0026,44,720,97.74
1545,CMP0026,45,5504,76.81
1546,CMP0026,46,7236,73.46
1547,CMP0026,47,2150,112.82
1548,CMP0026,48,6411,33.0
1549,CMP0026,49,2878,115.24
1550,CMP0026,50,492,94.19
1551,CMP0026,51,621,54.17
1552,CMP0026,52,1037,97.79
1553,CMP0026,53,3719,69.43
1554,CMP0026,54,685,36.53
1555,CMP0026,55,2483,71.93
1556,CMP0026,56,4905,35.26
1557,CMP0026,57,744,30.58
1558,CMP0026,58,782,101.41
1559,CMP0026,59,432,42.69
1560,CMP0026,60,1797,78.16
1561,CMP0027,1,3607,41.15
1562,CMP0027,2,1183,31.05
1563,CMP0027,3,598,31.95
1564,CMP0027,4,4518,102.9
1565,CMP0027,5,6038,70.57
1566,CMP0027,6,649,65.89
1567,CMP0027,7,4927,52.28
1568,CMP0027,8,247,94.13
1569,CMP0027,9,2801,54.86
1570,CMP0027,10,2882,47.06
1571,CMP0027,11,6693,40.82
1572,CMP0027,12,373,58.34
1573,CMP0027,13,2708,91.75
1574,CMP0027,14,609,80.17
1575,CMP0027,15,930,60.96
1576,CMP0027,16,1956,87.52
1577,CMP0027,17,261,76.82
1578,CMP0027,18,474,77.58
1579,CMP0027,19,3259,41.0
1580,CMP0027,20,5251,109.21
1581,CMP0027,21,2885,74.67
1582,CMP0027,22,2336,97.2
1583,CMP0027,23,1170,88.38
1584,CMP0027,24,8749,114.31
1585,CMP0027,25,5826,58.14
1586,CMP0027,26,1112,73.4
1587,CMP0027,27,2213,39.95
1588,CMP0027,28,6441,103.61
1589,CMP0027,29,2510,97.32
1590,CMP0027,30,1486,34.81
1591,CMP0027,31,1136,86.75
1592,CMP0027,32,6518,99.51
1593,CMP0027,33,8855,37.9
1594,CMP0027,34,5821,46.87
1595,CMP0027,35,2030,109.24
1596,CMP0027,36,484,90.36
1597,CMP0027,37,5250,35.3
1598,CMP0027,38,1470,71.96
1599,CMP0027,39,2890,113.67
1600,CMP0027,40,6939,62.69
1601,CMP0027,41,2249,55.75
1602,CMP0027,42,3821,34.09
1603,CMP0027,43,3074,65.62
1604,CMP0027,44,4915,100.2
1605,CMP0027,45,600,62.11
1606,CMP0027,46,9832,115.08
1607,CMP0027,47,4347,32.85
1608,CMP0027,48,2165,49.8
1609,CMP0027,49,495,61.82
1610,CMP0027,50,884,117.75
1611,CMP0027,51,4966,35.29
1612,CMP0027,52,3119,113.38
1613,CMP0027,53,945,91.39
1614,CMP0027,54,7659,35.32
1615,CMP0027,55,4934,92.6
1616,CMP0027,56,5081,113.47
1617,CMP0027,57,2691,94.47
1618,CMP0027,58,6431,30.0
1619,CMP0027,59,6672,92.93
1620,CMP0027,60,3141,84.71
1621,CMP0028,1,9020,112.36
1622,CMP0028,2,3384,63.73
1623,CMP0028,3,5707,81.6
