RnDID,CompanyID,PeriodID,RnDSpending
996,CMP0017,36,95.04
997,CMP0017,37,67.15
998,CMP0017,38,25.32
999,CMP0017,39,37.63
1000,CMP0017,40,30.26
1001,CMP0017,41,64.32
1002,CMP0017,42,41.95
1003,CMP0017,43,160.41
1004,CMP0017,44,2.87
1005,CMP0017,45,49.75
1006,CMP0017,46,47.34
1007,CMP0017,47,134.78
1008,CMP0017,48,97.33
1009,CMP0017,49,10.38
1010,CMP0017,50,37.91
1011,CMP0017,51,94.04
1012,CMP0017,52,122.18
1013,CMP0017,53,9.84
1014,CMP0017,54,62.29
1015,CMP0017,55,23.16
1016,CMP0017,56,12.93
1017,CMP0017,57,15.98
1018,CMP0017,58,45.99
1019,CMP0017,59,94.15
1020,CMP0017,60,13.14
1021,CMP0018,1,2.34
1022,CMP0018,2,14.62
1023,CMP0018,3,3.73
1024,CMP0018,4,28.59
1025,CMP0018,5,4.48
1026,CMP0018,6,17.29
1027,CMP0018,7,20.71
1028,CMP0018,8,21.3
1029,CMP0018,9,26.28
1030,CMP0018,10,6.05
1031,CMP0018,11,21.48
1032,CMP0018,12,33.61
1033,CMP0018,13,4.23
1034,CMP0018,14,12.09
1035,CMP0018,15,19.13
1036,CMP0018,16,5.4
1037,CMP0018,17,4.23
1038,CMP0018,18,13.21
1039,CMP0018,19,9.87
1040,CMP0018,20,14.56
1041,CMP0018,21,1.41
1042,CMP0018,22,6.84
1043,CMP0018,23,2.08
1044,CMP0018,24,4.61
1045,CMP0018,25,14.67
1046,CMP0018,26,5.3
1047,CMP0018,27,7.38
1048,CMP0018,28,4.08
1049,CMP0018,29,15.05
1050,CMP0018,30,1.17
1051,CMP0018,31,26.49
1052,CMP0018,32,6.29
1053,CMP0018,33,4.5
1054,CMP0018,34,22.45
1055,CMP0018,35,4.43
1056,CMP0018,36,7.85
1057,CMP0018,37,2.72
1058,CMP0018,38,4.82
1059,CMP0018,39,8.55
1060,CMP0018,40,3.93
1061,CMP0018,41,29.83
1062,CMP0018,42,15.94
1063,CMP0018,43,17.16
1064,CMP0018,44,1.2
1065,CMP0018,45,23.73
1066,CMP0018,46,22.93
1067,CMP0018,47,15.86
1068,CMP0018,48,13.44
1069,CMP0018,49,6.09
1070,CMP0018,50,4.17
1071,CMP0018,51,16.13
1072,CMP0018,52,10.85
1073,CMP0018,53,7.36
1074,CMP0018,54,17.53
1075,CMP0018,55,9.42
1076,CMP0018,56,6.66
1077,CMP0018,57,7.56
1078,CMP0018,58,13.25
1079,CMP0018,59,26.89
1080,CMP0018,60,5.86
1081,CMP0019,1,29.88
1082,CMP0019,2,5.95
1083,CMP0019,3,3.83
1084,CMP0019,4,13.57
1085,CMP0019,5,12.35
1086,CMP0019,6,17.06
1087,CMP0019,7,3.95
1088,CMP0019,8,1.83
1089,CMP0019,9,-0.45
1090,CMP0019,10,13.71
1091,CMP0019,11,10.24
1092,CMP0019,12,28.92
1093,CMP0019,13,10.83
1094,CMP0019,14,6.45
1095,CMP0019,15,9.99
1096,CMP0019,16,15.78
1097,CMP0019,17,19.62
1098,CMP0019,18,3.14
1099,CMP0019,19,5.9
1100,CMP0019,20,2.46
1101,CMP0019,21,1.47
1102,CMP0019,22,25.7
1103,CMP0019,23,3.6
1104,CMP0019,24,7.49
1105,CMP0019,25,10.23
1106,CMP0019,26,12.87
1107,CMP0019,27,16.78
1108,CMP0019,28,1.79
1109,CMP0019,29,14.0
1110,CMP0019,30,8.57
1111,CMP0019,31,5.79
1112,CMP0019,32,8.62
1113,CMP0019,33,1.23
1114,CMP0019,34,2.86
1115,CMP0019,35,9.02
1116,CMP0019,36,5.39
1117,CMP0019,37,13.1
1118,CMP0019,38,2.21
1119,CMP0019,39,3.74
1120,CMP0019,40,4.82
1121,CMP0019,41,2.24
1122,CMP0019,42,1.75
1123,CMP0019,43,19.14
1124,CMP0019,44,4.59
1125,CMP0019,45,21.4
1126,CMP0019,46,17.04
1127,CMP0019,47,5.79
1128,CMP0019,48,27.13
1129,CMP0019,49,7.73
1130,CMP0019,50,15.54
1131,CMP0019,51,13.12
1132,CMP0019,52,10.69
1133,CMP0019,53,16.69
1134,CMP0019,54,3.59
1135,CMP0019,55,1.69
1136,CMP0019,56,18.79
1137,CMP0019,57,16.34
1138,CMP0019,58,19.6
1139,CMP0019,59,6.23
1140,CMP0019,60,3.18
1141,CMP0020,1,116.97
1142,CMP0020,2,26.71
1143,CMP0020,3,24.43
1144,CMP0020,4,130.72
1145,CMP0020,5,72.4
1146,CMP0020,6,43.65
1147,CMP0020,7,11.08
1148,CMP0020,8,32.35
1149,CMP0020,9,40.92
1150,CMP0020,10,70.02
1151,CMP0020,11,81.51
1152,CMP0020,12,40.08
1153,CMP0020,13,55.52
1154,CMP0020,14,56.25
1155,CMP0020,15,31.21
1156,CMP0020,16,8.54
1157,CMP0020,17,108.72
1158,CMP0020,18,71.26
1159,CMP0020,19,63.26
1160,CMP0020,20,10.96
1161,CMP0020,21,15.98
1162,CMP0020,22,32.02
1163,CMP0020,23,9.87
1164,CMP0020,24,48.97
1165,CMP0020,25,27.56
1166,CMP0020,26,13.83
1167,CMP0020,27,12.9
1168,CMP0020,28,26.4
1169,CMP0020,29,86.03
1170,CMP0020,30,63.47
1171,CMP0020,31,49.23
1172,CMP0020,32,23.53
1173,CMP0020,33,77.64
1174,CMP0020,34,31.74
1175,CMP0020,35,37.94
1176,CMP0020,36,68.16
1177,CMP0020,37,89.74
1178,CMP0020,38,63.08
1179,CMP0020,39,65.17
1180,CMP0020,40,89.94
1181,CMP0020,41,25.01
1182,CMP0020,42,64.97
1183,CMP0020,43,21.17
1184,CMP0020,44,75.67
1185,CMP0020,45,31.36
1186,CMP0020,46,118.69
1187,CMP0020,47,2.84
1188,CMP0020,48,15.86
1189,CMP0020,49,1.5
1190,CMP0020,50,31.36
1191,CMP0020,51,65.69
1192,CMP0020,52,37.17
1193,CMP0020,53,20.25
1194,CMP0020,54,68.38
1195,CMP0020,55,14.61
1196,CMP0020,56,112.25
1197,CMP0020,57,44.03
1198,CMP0020,58,27.8
1199,CMP0020,59,11.66
1200,CMP0020,60,94.01
1201,CMP0021,1,4.66
1202,CMP0021,2,5.59
1203,CMP0021,3,1.17
1204,CMP0021,4,5.88
1205,CMP0021,5,1.46
1206,CMP0021,6,19.33
1207,CMP0021,7,2.81
1208,CMP0021,8,12.31
1209,CMP0021,9,5.05
1210,CMP0021,10,12.39
1211,CMP0021,11,6.03
1212,CMP0021,12,20.35
1213,CMP0021,13,2.36
1214,CMP0021,14,9.49
1215,CMP0021,15,1.55
1216,CMP0021,16,3.64
1217,CMP0021,17,0.7
1218,CMP0021,18,21.65
1219,CMP0021,19,23.16
1220,CMP0021,20,23.7
1221,CMP0021,21,14.1
1222,CMP0021,22,4.85
1223,CMP0021,23,21.5
1224,CMP0021,24,0.86
1225,CMP0021,25,5.6
1226,CMP0021,26,15.11
1227,CMP0021,27,8.77
1228,CMP0021,28,4.48
1229,CMP0021,29,20.36
1230,CMP0021,30,14.25
1231,CMP0021,31,10.94
1232,CMP0021,32,0.9
1233,CMP0021,33,21.69
1234,CMP0021,34,3.3
1235,CMP0021,35,11.36
1236,CMP0021,36,17.17
1237,CMP0021,37,6.69
1238,CMP0021,38,-0.05
1239,CMP0021,39,31.58
1240,CMP0021,40,18.57
1241,CMP0021,41,13.97
1242,CMP0021,42,1.75
1243,CMP0021,43,16.88
1244,CMP0021,44,2.34
1245,CMP0021,45,21.8
1246,CMP0021,46,11.1
1247,CMP0021,47,25.46
1248,CMP0021,48,9.67
1249,CMP0021,49,3.97
1250,CMP0021,50,-1.36
1251,CMP0021,51,18.55
1252,CMP0021,52,10.12
1253,CMP0021,53,14.97
1254,CMP0021,54,1.37
1255,CMP0021,55,8.52
1256,CMP0021,56,7.05
1257,CMP0021,57,11.9
1258,CMP0021,58,12.73
1259,CMP0021,59,16.95
1260,CMP0021,60,8.54
1261,CMP0022,1,26.52
1262,CMP0022,2,9.29
1263,CMP0022,3,58.86
1264,CMP0022,4,38.69
1265,CMP0022,5,115.78
1266,CMP0022,6,69.76
1267,CMP0022,7,23.76
1268,CMP0022,8,56.16
1269,CMP0022,9,17.51
1270,CMP0022,10,59.78
1271,CMP0022,11,8.14
1272,CMP0022,12,113.15
1273,CMP0022,13,7.19
1274,CMP0022,14,118.75
1275,CMP0022,15,39.11
1276,CMP0022,16,65.53
1277,CMP0022,17,100.82
1278,CMP0022,18,99.39
1279,CMP0022,19,81.93
1280,CMP0022,20,43.13
1281,CMP0022,21,48.1
1282,CMP0022,22,121.2
1283,CMP0022,23,94.5
1284,CMP0022,24,77.8
1285,CMP0022,25,32.39
1286,CMP0022,26,63.27
1287,CMP0022,27,79.42
1288,CMP0022,28,46.9
1289,CMP0022,29,85.82
1290,CMP0022,30,105.28
1291,CMP0022,31,170.59
1292,CMP0022,32,63.37
1293,CMP0022,33,97.64
1294,CMP0022,34,108.61
1295,CMP0022,35,28.6
1296,CMP0022,36,21.53
1297,CMP0022,37,13.0
1298,CMP0022,38,65.63
1299,CMP0022,39,6.3
1300,CMP0022,40,49.21
1301,CMP0022,41,90.18
1302,CMP0022,42,72.45
1303,CMP0022,43,17.11
1304,CMP0022,44,82.67
1305,CMP0022,45,80.43
1306,CMP0022,46,96.26
1307,CMP0022,47,98.08
1308,CMP0022,48,85.55
1309,CMP0022,49,12.18
1310,CMP0022,50,54.22
1311,CMP0022,51,33.11
1312,CMP0022,52,51.91
1313,CMP0022,53,46.5
1314,CMP0022,54,30.23
1315,CMP0022,55,66.68
1316,CMP0022,56,20.01
1317,CMP0022,57,33.34
1318,CMP0022,58,7.84
1319,CMP0022,59,5.84
1320,CMP0022,60,11.6
1321,CMP0023,1,10.01
1322,CMP0023,2,1.48
1323,CMP0023,3,9.88
1324,CMP0023,4,17.05
1325,CMP0023,5,1.95
1326,CMP0023,6,25.16
1327,CMP0023,7,15.91
1328,CMP0023,8,14.38
1329,CMP0023,9,6.51
1330,CMP0023,10,16.28
1331,CMP0023,11,15.54
1332,CMP0023,12,3.14
1333,CMP0023,13,3.7
1334,CMP0023,14,31.03
1335,CMP0023,15,8.9
1336,CMP0023,16,0.5
1337,CMP0023,17,10.97
1338,CMP0023,18,13.25
1339,CMP0023,19,13.88
1340,CMP0023,20,6.01
1341,CMP0023,21,17.19
1342,CMP0023,22,6.74
1343,CMP0023,23,1.88
1344,CMP0023,24,1.41
1345,CMP0023,25,5.99
1346,CMP0023,26,1.03
1347,CMP0023,27,2.32
1348,CMP0023,28,5.71
1349,CMP0023,29,2.56
1350,CMP0023,30,9.2
1351,CMP0023,31,12.41
1352,CMP0023,32,2.54
1353,CMP0023,33,5.71
1354,CMP0023,34,5.09
1355,CMP0023,35,5.11
1356,CMP0023,36,31.54
1357,CMP0023,37,18.85
1358,CMP0023,38,13.11
1359,CMP0023,39,18.45
1360,CMP0023,40,6.79
1361,CMP0023,41,4.73
1362,CMP0023,42,1.9
1363,CMP0023,43,1.52
1364,CMP0023,44,24.85
1365,CMP0023,45,6.54
1366,CMP0023,46,15.33
1367,CMP0023,47,1.65
1368,CMP0023,48,14.66
1369,CMP0023,49,11.2
1370,CMP0023,50,5.85
1371,CMP0023,51,4.2
1372,CMP0023,52,27.56
1373,CMP0023,53,6.49
1374,CMP0023,54,8.77
1375,CMP0023,55,18.83
1376,CMP0023,56,9.7
1377,CMP0023,57,14.28
1378,CMP0023,58,16.36
1379,CMP0023,59,8.4
1380,CMP0023,60,20.7
1381,CMP0024,1,16.88
1382,CMP0024,2,8.54
1383,CMP0024,3,5.0
1384,CMP0024,4,25.22
1385,CMP0024,5,27.0
1386,CMP0024,6,8.21
1387,CMP0024,7,31.28
1388,CMP0024,8,5.88
1389,CMP0024,9,10.55
1390,CMP0024,10,6.2
1391,CMP0024,11,10.01
1392,CMP0024,12,17.4
1393,CMP0024,13,-4.18
1394,CMP0024,14,8.69
1395,CMP0024,15,13.03
1396,CMP0024,16,11.71
1397,CMP0024,17,11.72
1398,CMP0024,18,15.49
1399,CMP0024,19,-9.06
1400,CMP0024,20,9.06
1401,CMP0024,21,4.82
1402,CMP0024,22,5.47
1403,CMP0024,23,15.38
1404,CMP0024,24,16.12
1405,CMP0024,25,6.82
1406,CMP0024,26,24.92
1407,CMP0024,27,9.98
1408,CMP0024,28,24.99
1409,CMP0024,29,8.01
1410,CMP0024,30,-0.65
1411,CMP0024,31,18.31
1412,CMP0024,32,34.33
1413,CMP0024,33,9.19
1414,CMP0024,34,9.39
1415,CMP0024,35,23.27
1416,CMP0024,36,7.77
1417,CMP0024,37,2.76
1418,CMP0024,38,14.35
1419,CMP0024,39,13.65
1420,CMP0024,40,0.18
1421,CMP0024,41,29.72
1422,CMP0024,42,8.38
1423,CMP0024,43,6.5
1424,CMP0024,44,5.84
1425,CMP0024,45,12.26
1426,CMP0024,46,19.6
1427,CMP0024,47,11.25
1428,CMP0024,48,12.51
1429,CMP0024,49,13.01
1430,CMP0024,50,16.73
1431,CMP0024,51,0.55
1432,CMP0024,52,8.72
1433,CMP0024,53,14.24
1434,CMP0024,54,5.44
1435,CMP0024,55,14.24
1436,CMP0024,56,1.47
1437,CMP0024,57,3.21
1438,CMP0024,58,1.09
1439,CMP0024,59,5.97
1440,CMP0024,60,4.18
1441,CMP0025,1,7.6
1442,CMP0025,2,3.73
1443,CMP0025,3,8.9
1444,CMP0025,4,18.24
1445,CMP0025,5,3.21
1446,CMP0025,6,10.21
1447,CMP0025,7,7.01
1448,CMP0025,8,4.58
1449,CMP0025,9,2.8
1450,CMP0025,10,12.52
1451,CMP0025,11,0.39
1452,CMP0025,12,11.66
1453,CMP0025,13,8.16
1454,CMP0025,14,5.71
1455,CMP0025,15,4.2
1456,CMP0025,16,18.31
1457,CMP0025,17,6.78
1458,CMP0025,18,35.82
1459,CMP0025,19,10.3
1460,CMP0025,20,1.94
1461,CMP0025,21,7.26
1462,CMP0025,22,8.89
1463,CMP0025,23,23.45
1464,CMP0025,24,7.42
1465,CMP0025,25,10.25
1466,CMP0025,26,2.79
1467,CMP0025,27,4.66
1468,CMP0025,28,17.41
1469,CMP0025,29,0.58
1470,CMP0025,30,20.71
1471,CMP0025,31,2.36
1472,CMP0025,32,11.07
1473,CMP0025,33,14.37
1474,CMP0025,34,14.81
1475,CMP0025,35,5.79
1476,CMP0025,36,0.96
1477,CMP0025,37,9.19
1478,CMP0025,38,3.4
1479,CMP0025,39,9.03
1480,CMP0025,40,2.82
1481,CMP0025,41,10.0
1482,CMP0025,42,27.04
1483,CMP0025,43,19.55
1484,CMP0025,44,8.14
1485,CMP0025,45,15.33
1486,CMP0025,46,12.32
1487,CMP0025,47,15.11
1488,CMP0025,48,3.26
1489,CMP0025,49,2.42
1490,CMP0025,50,13.29
1491,CMP0025,51,4.27
1492,CMP0025,52,9.14
1493,CMP0025,53,10.73
1494,CMP0025,54,30.14
1495,CMP0025,55,13.95
1496,CMP0025,56,4.35
1497,CMP0025,57,15.39
1498,CMP0025,58,9.94
1499,CMP0025,59,9.87
1500,CMP0025,60,7.82
1501,CMP0026,1,21.06
1502,CMP0026,2,77.92
1503,CMP0026,3,79.8
1504,CMP0026,4,7.82
1505,CMP0026,5,42.56
1506,CMP0026,6,121.96
1507,CMP0026,7,2.8
1508,CMP0026,8,38.99
1509,CMP0026,9,25.44
1510,CMP0026,10,15.95
1511,CMP0026,11,84.41
1512,CMP0026,12,93.57
1513,CMP0026,13,19.09
1514,CMP0026,14,62.32
1515,CMP0026,15,49.01
1516,CMP0026,16,17.35
1517,CMP0026,17,85.25
1518,CMP0026,18,90.42
1519,CMP0026,19,130.91
1520,CMP0026,20,23.36
1521,CMP0026,21,37.84
1522,CMP0026,22,131.26
1523,CMP0026,23,8.99
1524,CMP0026,24,44.72
1525,CMP0026,25,59.11
1526,CMP0026,26,19.58
1527,CMP0026,27,47.92
1528,CMP0026,28,48.99
1529,CMP0026,29,81.01
1530,CMP0026,30,8.7
1531,CMP0026,31,17.45
1532,CMP0026,32,55.4
1533,CMP0026,33,53.61
1534,CMP0026,34,121.74
1535,CMP0026,35,104.97
1536,CMP0026,36,36.06
1537,CMP0026,37,15.16
1538,CMP0026,38,27.83
1539,CMP0026,39,11.62
1540,CMP0026,40,71.85
1541,CMP0026,41,76.73
1542,CMP0026,42,22.07
1543,CMP0026,43,71.61
1544,CMP0026,44,14.92
1545,CMP0026,45,110.91
1546,CMP0026,46,102.51
1547,CMP0026,47,64.67
1548,CMP0026,48,64.37
1549,CMP0026,49,41.97
1550,CMP0026,50,20.2
1551,CMP0026,51,45.32
1552,CMP0026,52,23.52
1553,CMP0026,53,79.71
1554,CMP0026,54,20.76
1555,CMP0026,55,30.13
1556,CMP0026,56,84.25
1557,CMP0026,57,47.15
1558,CMP0026,58,16.69
1559,CMP0026,59,22.3
1560,CMP0026,60,80.91
1561,CMP0027,1,10.04
1562,CMP0027,2,3.85
1563,CMP0027,3,8.16
1564,CMP0027,4,18.77
1565,CMP0027,5,8.16
1566,CMP0027,6,2.09
1567,CMP0027,7,-1.76
1568,CMP0027,8,1.6
1569,CMP0027,9,50.81
1570,CMP0027,10,16.95
1571,CMP0027,11,6.45
1572,CMP0027,12,3.62
1573,CMP0027,13,7.94
1574,CMP0027,14,0.95
1575,CMP0027,15,5.09
1576,CMP0027,16,4.73
1577,CMP0027,17,8.24
1578,CMP0027,18,5.96
1579,CMP0027,19,6.91
1580,CMP0027,20,14.68
1581,CMP0027,21,4.46
1582,CMP0027,22,9.88
1583,CMP0027,23,19.9
1584,CMP0027,24,48.14
1585,CMP0027,25,8.04
1586,CMP0027,26,4.74
1587,CMP0027,27,2.53
1588,CMP0027,28,17.93
1589,CMP0027,29,22.0
1590,CMP0027,30,3.92
1591,CMP0027,31,42.68
1592,CMP0027,32,15.54
1593,CMP0027,33,25.4
1594,CMP0027,34,26.28
1595,CMP0027,35,25.97
1596,CMP0027,36,6.65
1597,CMP0027,37,8.21
1598,CMP0027,38,20.45
1599,CMP0027,39,13.23
1600,CMP0027,40,4.04
1601,CMP0027,41,17.65
1602,CMP0027,42,-3.93
1603,CMP0027,43,19.32
1604,CMP0027,44,1.38
1605,CMP0027,45,2.06
1606,CMP0027,46,37.38
1607,CMP0027,47,24.8
1608,CMP0027,48,34.15
1609,CMP0027,49,0.52
1610,CMP0027,50,0.91
1611,CMP0027,51,3.95
1612,CMP0027,52,15.96
1613,CMP0027,53,12.4
1614,CMP0027,54,25.57
1615,CMP0027,55,28.56
1616,CMP0027,56,8.15
1617,CMP0027,57,13.78
1618,CMP0027,58,23.72
1619,CMP0027,59,27.08
1620,CMP0027,60,12.21
1621,CMP0028,1,106.12
1622,CMP0028,2,32.61
1623,CMP0028,3,70.83
1624,CMP0028,4,1.74
1625,CMP0028,5,57.44
1626,CMP0028,6,93.9
1627,CMP0028,7,65.16
1628,CMP0028,8,35.81
1629,CMP0028,9,75.0
1630,CMP0028,10,63.12
1631,CMP0028,11,11.95
1632,CMP0028,12,36.35
1633,CMP0028,13,14.26
1634,CMP0028,14,64.69
1635,CMP0028,15,53.61
1636,CMP0028,16,62.34
1637,CMP0028,17,122.92
1638,CMP0028,18,13.74
1639,CMP0028,19,14.53
1640,CMP0028,20,9.12
1641,CMP0028,21,118.4
1642,CMP0028,22,14.51
1643,CMP0028,23,62.22
1644,CMP0028,24,57.87
1645,CMP0028,25,96.34
1646,CMP0028,26,38.92
1647,CMP0028,27,41.34
1648,CMP0028,28,33.88
1649,CMP0028,29,104.47
1650,CMP0028,30,53.43
1651,CMP0028,31,121.1
1652,CMP0028,32,52.02
1653,CMP0028,33,16.83
1654,CMP0028,34,138.85
1655,CMP0028,35,55.81
1656,CMP0028,36,84.47
1657,CMP0028,37,37.54
1658,CMP0028,38,76.28
1659,CMP0028,39,73.22
1660,CMP0028,40,81.97
1661,CMP0028,41,71.59
1662,CMP0028,42,16.41
1663,CMP0028,43,37.47
1664,CMP0028,44,68.45
1665,CMP0028,45,7.4
1666,CMP0028,46,72.56
1667,CMP0028,47,70.48
1668,CMP0028,48,24.75
1669,CMP0028,49,28.66
1670,CMP0028,50,15.22
1671,CMP0028,51,-1.42
1672,CMP0028,52,83.84
1673,CMP0028,53,20.33
1674,CMP0028,54,55.52
1675,CMP0028,55,13.03
1676,CMP0028,56,19.83
1677,CMP0028,57,25.56
1678,CMP0028,58,42.05
1679,CMP0028,59,99.53
1680,CMP0028,60,54.62
1681,CMP0029,1,2.18
1682,CMP0029,2,1.71
1683,CMP0029,3,0.46
1684,CMP0029,4,22.34
1685,CMP0029,5,20.06
1686,CMP0029,6,8.56
1687,CMP0029,7,17.72
1688,CMP0029,8,31.13
1689,CMP0029,9,8.1
1690,CMP0029,10,14.13
1691,CMP0029,11,11.57
1692,CMP0029,12,2.58
1693,CMP0029,13,5.72
1694,CMP0029,14,6.54
1695,CMP0029,15,2.9
1696,CMP0029,16,13.12
1697,CMP0029,17,6.32
1698,CMP0029,18,10.67
1699,CMP0029,19,10.92
1700,CMP0029,20,6.03
1701,CMP0029,21,3.19
1702,CMP0029,22,3.91
1703,CMP0029,23,1.1
1704,CMP0029,24,1.14
1705,CMP0029,25,12.33
1706,CMP0029,26,5.7
1707,CMP0029,27,21.44
1708,CMP0029,28,10.0
1709,CMP0029,29,13.03
1710,CMP0029,30,22.98
1711,CMP0029,31,14.55
1712,CMP0029,32,11.75
1713,CMP0029,33,3.58
1714,CMP0029,34,2.12
1715,CMP0029,35,11.64
1716,CMP0029,36,9.93
1717,CMP0029,37,7.14
1718,CMP0029,38,8.01
1719,CMP0029,39,11.41
1720,CMP0029,40,24.17
1721,CMP0029,41,3.71
1722,CMP0029,42,13.37
1723,CMP0029,43,3.35
1724,CMP0029,44,16.85
1725,CMP0029,45,8.3
1726,CMP0029,46,17.41
1727,CMP0029,47,22.29
1728,CMP0029,48,7.09
1729,CMP0029,49,20.8
1730,CMP0029,50,9.3
1731,CMP0029,51,3.33
1732,CMP0029,52,13.08
1733,CMP0029,53,10.54
1734,CMP0029,54,20.75
1735,CMP0029,55,6.57
1736,CMP0029,56,28.08
1737,CMP0029,57,5.96
1738,CMP0029,58,16.43
1739,CMP0029,59,13.49
1740,CMP0029,60,12.9
1741,CMP0030,1,18.73
1742,CMP0030,2,45.49
1743,CMP0030,3,29.69
1744,CMP0030,4,53.34
1745,CMP0030,5,102.57
1746,CMP0030,6,91.61
1747,CMP0030,7,9.61
1748,CMP0030,8,32.05
1749,CMP0030,9,61.27
1750,CMP0030,10,54.83
1751,CMP0030,11,66.95
1752,CMP0030,12,30.84
1753,CMP0030,13,32.42
1754,CMP0030,14,12.37
1755,CMP0030,15,8.42
1756,CMP0030,16,39.25
1757,CMP0030,17,20.39
1758,CMP0030,18,93.57
1759,CMP0030,19,117.0
1760,CMP0030,20,72.98
1761,CMP0030,21,47.65
1762,CMP0030,22,75.23
1763,CMP0030,23,50.51
1764,CMP0030,24,37.55
1765,CMP0030,25,14.33
1766,CMP0030,26,9.66
1767,CMP0030,27,45.93
1768,CMP0030,28,27.13
1769,CMP0030,29,15.96
1770,CMP0030,30,20.1
1771,CMP0030,31,52.4
1772,CMP0030,32,31.18
1773,CMP0030,33,33.19
1774,CMP0030,34,11.77
1775,CMP0030,35,62.78
1776,CMP0030,36,35.48
1777,CMP0030,37,13.47
1778,CMP0030,38,28.2
1779,CMP0030,39,35.77
1780,CMP0030,40,93.82
1781,CMP0030,41,48.35
1782,CMP0030,42,7.16
1783,CMP0030,43,68.17
1784,CMP0030,44,67.96
1785,CMP0030,45,54.75
1786,CMP0030,46,17.49
1787,CMP0030,47,40.09
1788,CMP0030,48,75.59
1789,CMP0030,49,49.73
1790,CMP0030,50,71.62
1791,CMP0030,51,32.18
1792,CMP0030,52,68.86
1793,CMP0030,53,119.87
1794,CMP0030,54,34.98
1795,CMP0030,55,66.93
1796,CMP0030,56,56.41
1797,CMP0030,57,80.59
1798,CMP0030,58,71.21
1799,CMP0030,59,16.64
1800,CMP0030,60,40.62
1801,CMP0031,1,24.69
1802,CMP0031,2,1.58
1803,CMP0031,3,1.97
1804,CMP0031,4,-0.61
1805,CMP0031,5,14.1
1806,CMP0031,6,11.57
1807,CMP0031,7,3.24
1808,CMP0031,8,29.53
1809,CMP0031,9,2.09
1810,CMP0031,10,20.13
1811,CMP0031,11,7.29
1812,CMP0031,12,17.21
1813,CMP0031,13,23.24
1814,CMP0031,14,-4.38
1815,CMP0031,15,7.0
1816,CMP0031,16,16.53
1817,CMP0031,17,10.88
1818,CMP0031,18,9.27
1819,CMP0031,19,14.57
1820,CMP0031,20,6.42
1821,CMP0031,21,12.6
1822,CMP0031,22,3.99
1823,CMP0031,23,16.83
1824,CMP0031,24,11.77
1825,CMP0031,25,2.96
1826,CMP0031,26,10.61
1827,CMP0031,27,11.65
1828,CMP0031,28,2.67
1829,CMP0031,29,29.35
1830,CMP0031,30,4.12
1831,CMP0031,31,1.55
1832,CMP0031,32,19.21
1833,CMP0031,33,0.75
1834,CMP0031,34,3.02
1835,CMP0031,35,17.59
1836,CMP0031,36,4.05
1837,CMP0031,37,16.26
1838,CMP0031,38,6.53
1839,CMP0031,39,12.47
1840,CMP0031,40,11.24
1841,CMP0031,41,14.2
1842,CMP0031,42,20.25
1843,CMP0031,43,15.79
1844,CMP0031,44,18.23
1845,CMP0031,45,0.34
1846,CMP0031,46,12.63
1847,CMP0031,47,0.31
1848,CMP0031,48,7.55
1849,CMP0031,49,25.69
1850,CMP0031,50,4.94
1851,CMP0031,51,15.17
1852,CMP0031,52,18.13
1853,CMP0031,53,12.07
1854,CMP0031,54,3.74
1855,CMP0031,55,6.03
1856,CMP0031,56,15.57
1857,CMP0031,57,8.99
1858,CMP0031,58,1.02
1859,CMP0031,59,7.05
1860,CMP0031,60,2.97
1861,CMP0032,1,6.45
1862,CMP0032,2,63.23
1863,CMP0032,3,22.8
1864,CMP0032,4,40.95
1865,CMP0032,5,64.95
1866,CMP0032,6,19.56
1867,CMP0032,7,60.15
1868,CMP0032,8,77.36
1869,CMP0032,9,89.69
1870,CMP0032,10,110.57
1871,CMP0032,11,105.45
1872,CMP0032,12,50.05
1873,CMP0032,13,14.84
1874,CMP0032,14,23.52
1875,CMP0032,15,63.8
1876,CMP0032,16,16.14
1877,CMP0032,17,38.61
1878,CMP0032,18,73.33
1879,CMP0032,19,32.88
1880,CMP0032,20,44.41
1881,CMP0032,21,16.26
1882,CMP0032,22,39.06
1883,CMP0032,23,59.31
1884,CMP0032,24,14.12
1885,CMP0032,25,20.83
1886,CMP0032,26,68.82
1887,CMP0032,27,82.96
1888,CMP0032,28,79.65
1889,CMP0032,29,172.91
1890,CMP0032,30,45.84
1891,CMP0032,31,86.04
1892,CMP0032,32,18.27
1893,CMP0032,33,68.38
1894,CMP0032,34,61.1
1895,CMP0032,35,85.51
1896,CMP0032,36,12.1
1897,CMP0032,37,43.29
1898,CMP0032,38,21.94
1899,CMP0032,39,93.38
1900,CMP0032,40,66.22
1901,CMP0032,41,50.52
1902,CMP0032,42,35.55
1903,CMP0032,43,97.56
1904,CMP0032,44,50.18
1905,CMP0032,45,9.84
1906,CMP0032,46,57.7
1907,CMP0032,47,51.47
1908,CMP0032,48,35.54
1909,CMP0032,49,47.49
1910,CMP0032,50,79.73
1911,CMP0032,51,26.84
1912,CMP0032,52,83.76
1913,CMP0032,53,70.7
1914,CMP0032,54,66.77
1915,CMP0032,55,116.76
1916,CMP0032,56,33.81
1917,CMP0032,57,26.41
1918,CMP0032,58,32.97
1919,CMP0032,59,72.6
1920,CMP0032,60,99.69
1921,CMP0033,1,10.26
1922,CMP0033,2,3.68
1923,CMP0033,3,18.23
1924,CMP0033,4,1.62
1925,CMP0033,5,13.91
1926,CMP0033,6,10.44
