RecordID,CompanyID,PeriodID,Revenue,OperatingCost,NetProfit,Assets,Liabilities
1717,CMP0029,37,1101.84,880.79,221.04999999999995,1511.51,648.57
1718,CMP0029,38,586.53,370.0,216.52999999999997,1060.16,826.31
1719,CMP0029,39,1122.76,752.16,370.6,1816.02,1430.13
1720,CMP0029,40,1948.15,1439.44,508.71000000000004,3079.34,1996.51
1721,CMP0029,41,592.88,458.04,134.83999999999997,1281.81,774.32
1722,CMP0029,42,1252.13,997.42,254.71000000000015,1762.88,957.91
1723,CMP0029,43,153.44,92.62,60.81999999999999,188.29,121.41
1724,CMP0029,44,1181.23,959.33,221.89999999999998,2257.48,1735.18
1725,CMP0029,45,1985.7,1607.07,378.6300000000001,4407.35,2246.07
1726,CMP0029,46,878.09,672.43,205.66000000000008,1963.86,1036.42
1727,CMP0029,47,1715.93,1270.46,445.47,2986.29,1280.5
1728,CMP0029,48,480.32,379.28,101.04000000000002,616.59,349.44
1729,CMP0029,49,2030.81,1511.52,519.29,3805.19,2140.43
1730,CMP0029,50,922.55,610.12,312.42999999999995,2031.61,1466.31
1731,CMP0029,51,1616.46,1228.11,388.35000000000014,3783.66,2307.46
1732,CMP0029,52,1469.96,987.25,482.71000000000004,2296.79,1323.4
1733,CMP0029,53,2385.67,1749.89,635.78,5396.32,3187.65
1734,CMP0029,54,561.94,343.4,218.54000000000008,943.99,565.98
1735,CMP0029,55,1753.29,1238.65,514.6399999999999,2848.02,1869.43
1736,CMP0029,56,2220.62,1533.75,686.8699999999999,5431.2,4113.64
1737,CMP0029,57,696.9,532.58,164.31999999999994,1299.03,639.71
1738,CMP0029,58,1330.43,1024.39,306.03999999999996,2108.33,1067.92
1739,CMP0029,59,957.26,812.16,145.10000000000002,2085.34,1199.23
1740,CMP0029,60,1204.41,874.84,329.57000000000005,2387.29,960.49
1741,CMP0030,1,446.52,337.68,108.83999999999997,952.14,545.1
1742,CMP0030,2,1373.55,1107.28,266.27,3004.02,1640.74
1743,CMP0030,3,1080.26,795.3,284.96000000000004,2631.49,1438.41
1744,CMP0030,4,812.25,583.42,228.83000000000004,1276.93,967.45
1745,CMP0030,5,437.26,265.57,171.69,952.96,751.76
1746,CMP0030,6,281.6,189.15,92.45000000000002,512.49,383.93
1747,CMP0030,7,154.66,120.58,34.08,260.37,124.91
1748,CMP0030,8,425.65,355.52,70.13,666.31,513.55
1749,CMP0030,9,1598.61,1346.15,252.4599999999998,3546.29,1736.48
1750,CMP0030,10,927.12,640.38,286.74,1604.37,1216.56
1751,CMP0030,11,883.86,591.68,292.18000000000006,1408.69,689.61
1752,CMP0030,12,450.78,278.04,172.73999999999995,623.75,326.59
1753,CMP0030,13,689.95,480.73,209.22000000000003,1613.31,864.83
1754,CMP0030,14,1263.37,974.76,288.6099999999999,1908.1,1401.27
1755,CMP0030,15,175.53,136.91,38.620000000000005,254.54,185.5
1756,CMP0030,16,1680.09,1251.58,428.51,2334.35,1223.45
1757,CMP0030,17,990.28,793.59,196.68999999999994,1675.57,1170.79
1758,CMP0030,18,1538.96,1100.7,438.26,1939.65,1004.16
1759,CMP0030,19,1434.62,967.91,466.7099999999999,2290.55,1659.64
1760,CMP0030,20,1604.8,969.65,635.15,3437.66,2260.74
1761,CMP0030,21,897.52,637.86,259.65999999999997,1922.44,1206.25
1762,CMP0030,22,1311.31,983.49,327.81999999999994,2214.52,1608.18
1763,CMP0030,23,1137.69,721.46,416.23,2142.99,1302.06
1764,CMP0030,24,717.29,471.12,246.16999999999996,1524.58,1056.79
1765,CMP0030,25,284.83,226.54,58.28999999999999,356.34,186.48
1766,CMP0030,26,250.7,194.14,56.56,596.61,450.04
1767,CMP0030,27,2232.66,1473.34,759.3199999999999,3940.0,1907.28
1768,CMP0030,28,1434.31,959.27,475.03999999999996,3250.66,1701.05
1769,CMP0030,29,284.15,214.06,70.08999999999997,468.26,245.19
1770,CMP0030,30,975.6,752.56,223.04000000000008,1763.73,744.79
1771,CMP0030,31,1249.79,817.85,431.93999999999994,1797.49,1274.26
1772,CMP0030,32,1033.34,632.85,400.4899999999999,2119.77,913.62
1773,CMP0030,33,513.86,374.12,139.74,909.8,462.47
1774,CMP0030,34,195.38,153.32,42.06,424.94,280.64
1775,CMP0030,35,1910.16,1175.9,734.26,3857.14,1664.29
1776,CMP0030,36,917.29,621.96,295.3299999999999,1956.09,938.93
1777,CMP0030,37,710.24,536.46,173.77999999999997,895.26,575.75
1778,CMP0030,38,662.56,446.92,215.63999999999993,987.28,478.18
1779,CMP0030,39,281.27,170.07,111.19999999999999,534.89,425.62
1780,CMP0030,40,1430.57,1070.64,359.92999999999984,3413.42,1982.73
1781,CMP0030,41,973.6,728.44,245.15999999999997,2131.89,1136.0
1782,CMP0030,42,102.65,84.56,18.090000000000003,228.55,180.31
1783,CMP0030,43,435.25,330.74,104.50999999999999,774.59,335.07
1784,CMP0030,44,1075.03,903.66,171.37,1894.19,1261.83
1785,CMP0030,45,738.9,546.86,192.03999999999996,957.44,591.64
1786,CMP0030,46,518.75,374.65,144.10000000000002,733.04,489.32
1787,CMP0030,47,922.15,702.14,220.01,1652.57,970.59
1788,CMP0030,48,1682.9,1171.84,511.0600000000002,3991.13,2906.57
1789,CMP0030,49,1133.23,809.57,323.65999999999997,2815.0,1793.51
1790,CMP0030,50,958.86,635.71,323.15,1608.78,688.28
1791,CMP0030,51,1060.75,679.44,381.30999999999995,2126.64,1280.74
1792,CMP0030,52,719.64,448.73,270.90999999999997,1361.24,951.14
1793,CMP0030,53,1559.89,1103.7,456.19000000000005,2181.0,1230.98
1794,CMP0030,54,564.06,424.71,139.34999999999997,1166.68,577.17
1795,CMP0030,55,1637.27,1055.75,581.52,3401.44,2145.0
1796,CMP0030,56,731.26,593.14,138.12,1570.83,1150.93
1797,CMP0030,57,1454.98,1132.65,322.3299999999999,3504.45,2407.1
1798,CMP0030,58,1368.98,1041.33,327.6500000000001,3312.88,2626.85
1799,CMP0030,59,238.0,196.45,41.55000000000001,534.88,229.27
1800,CMP0030,60,437.66,350.83,86.83000000000004,828.99,594.86
1801,CMP0031,1,1704.87,1126.95,577.9199999999998,2465.83,1840.83
1802,CMP0031,2,487.58,298.27,189.31,839.96,422.55
1803,CMP0031,3,373.25,257.96,115.29000000000002,525.49,295.14
1804,CMP0031,4,1447.11,1008.33,438.77999999999986,3054.57,1934.86
1805,CMP0031,5,2743.76,2204.68,539.0800000000004,5094.19,2850.92
1806,CMP0031,6,2041.58,1338.65,702.9299999999998,5022.05,3286.65
1807,CMP0031,7,312.87,233.38,79.49000000000001,524.31,346.6
1808,CMP0031,8,1586.4,1273.9,312.5,3807.03,2964.97
1809,CMP0031,9,865.11,655.46,209.64999999999998,1231.03,868.89
1810,CMP0031,10,813.47,588.63,224.84000000000003,1020.51,486.76
1811,CMP0031,11,1445.36,1221.26,224.0999999999999,3581.87,1752.58
1812,CMP0031,12,1348.25,941.24,407.01,3189.71,1583.99
1813,CMP0031,13,1483.98,1162.47,321.51,2749.01,1919.87
1814,CMP0031,14,1249.91,912.31,337.60000000000014,3044.16,2008.42
1815,CMP0031,15,590.75,474.81,115.94,973.14,744.89
1816,CMP0031,16,1421.58,960.6,460.9799999999999,2626.25,1245.0
1817,CMP0031,17,900.17,562.71,337.4599999999999,1811.07,806.3
1818,CMP0031,18,990.1,735.63,254.47000000000003,2409.66,1391.95
1819,CMP0031,19,585.72,414.03,171.69000000000005,1071.81,723.22
1820,CMP0031,20,940.0,746.92,193.08000000000004,2168.22,1103.15
1821,CMP0031,21,1818.33,1545.25,273.0799999999999,4193.71,2938.64
1822,CMP0031,22,166.74,116.07,50.670000000000016,203.86,112.76
1823,CMP0031,23,1915.84,1557.11,358.73,4688.08,2208.34
1824,CMP0031,24,1107.29,744.05,363.24,1675.37,756.09
1825,CMP0031,25,882.36,568.2,314.15999999999997,1888.06,1289.71
1826,CMP0031,26,1067.42,689.18,378.2400000000001,2233.4,1208.32
1827,CMP0031,27,2371.3,1741.86,629.4400000000003,4787.04,3057.39
1828,CMP0031,28,311.12,243.58,67.53999999999999,563.58,385.18
1829,CMP0031,29,1795.61,1193.69,601.9199999999998,2982.83,2259.8
1830,CMP0031,30,156.44,107.69,48.75,208.63,128.78
1831,CMP0031,31,193.27,153.29,39.98000000000002,408.03,185.97
1832,CMP0031,32,2364.95,1615.27,749.6799999999998,3587.29,2604.69
1833,CMP0031,33,641.37,542.46,98.90999999999997,950.99,755.43
1834,CMP0031,34,288.3,224.35,63.95000000000002,419.87,189.71
1835,CMP0031,35,1056.66,791.16,265.5000000000001,1448.51,811.88
1836,CMP0031,36,367.84,312.31,55.52999999999997,562.86,334.97
1837,CMP0031,37,1407.81,1007.19,400.6199999999999,3490.89,2033.45
1838,CMP0031,38,817.84,545.19,272.65,1389.06,704.67
1839,CMP0031,39,1088.37,913.82,174.54999999999984,1360.09,1048.29
1840,CMP0031,40,1198.67,745.57,453.1,2416.71,1405.41
1841,CMP0031,41,601.84,435.02,166.82000000000005,1171.7,603.22
1842,CMP0031,42,1030.05,853.86,176.18999999999994,1489.79,624.77
1843,CMP0031,43,1249.12,765.56,483.55999999999995,1858.17,925.21
1844,CMP0031,44,1241.15,1017.07,224.08000000000004,2797.91,1204.06
1845,CMP0031,45,323.42,250.51,72.91000000000003,653.25,507.35
1846,CMP0031,46,1111.29,686.8,424.49,1559.07,657.78
1847,CMP0031,47,1985.99,1245.63,740.3599999999999,2566.32,1467.47
1848,CMP0031,48,851.97,714.4,137.57000000000005,1246.88,901.83
1849,CMP0031,49,1611.77,1271.6,340.1700000000001,3735.62,2220.59
1850,CMP0031,50,632.98,477.49,155.49,1463.49,682.68
1851,CMP0031,51,660.96,500.27,160.69000000000005,838.44,587.94
1852,CMP0031,52,2299.51,1909.09,390.4200000000003,3982.77,2044.67
1853,CMP0031,53,940.97,771.0,169.97000000000003,1276.31,825.53
1854,CMP0031,54,271.47,220.17,51.30000000000004,660.63,406.56
1855,CMP0031,55,950.84,766.4,184.44000000000005,2041.88,1003.88
1856,CMP0031,56,2717.99,2204.03,513.9599999999996,4905.7,3502.78
1857,CMP0031,57,2149.77,1512.73,637.04,2647.42,1426.28
1858,CMP0031,58,45.55,35.02,10.529999999999994,92.46,51.07
1859,CMP0031,59,855.35,715.4,139.95000000000005,1368.35,990.68
1860,CMP0031,60,560.47,468.5,91.97000000000003,1037.41,678.57
1861,CMP0032,1,226.29,166.36,59.92999999999998,339.38,166.64
1862,CMP0032,2,1684.2,1232.67,451.53,2662.55,1344.51
1863,CMP0032,3,274.05,208.85,65.20000000000002,496.35,389.83
1864,CMP0032,4,821.96,550.75,271.21000000000004,1422.37,590.21
1865,CMP0032,5,892.2,638.12,254.08000000000004,2114.21,1031.49
1866,CMP0032,6,408.45,303.92,104.52999999999997,588.97,265.49
1867,CMP0032,7,1126.81,698.8,428.01,1441.32,820.49
1868,CMP0032,8,1735.35,1224.4,510.9499999999998,3906.43,2156.49
1869,CMP0032,9,1525.77,1231.23,294.53999999999996,2909.08,1243.83
1870,CMP0032,10,2058.09,1741.76,316.33000000000015,3259.6,2144.46
1871,CMP0032,11,1813.24,1172.28,640.96,2249.03,1677.47
1872,CMP0032,12,1418.75,1006.18,412.57000000000005,3476.9,1898.85
1873,CMP0032,13,279.01,192.46,86.54999999999998,414.49,317.51
1874,CMP0032,14,607.68,450.66,157.01999999999992,1441.73,1096.88
1875,CMP0032,15,451.75,273.94,177.81,821.93,474.13
1876,CMP0032,16,418.67,352.98,65.69,629.22,457.58
1877,CMP0032,17,701.58,452.23,249.35000000000002,1226.63,698.08
1878,CMP0032,18,958.32,676.84,281.48,2152.07,937.72
1879,CMP0032,19,510.84,365.26,145.57999999999998,901.41,610.29
1880,CMP0032,20,735.76,561.08,174.67999999999995,1285.43,1008.76
1881,CMP0032,21,1229.72,953.62,276.1,1797.31,852.23
1882,CMP0032,22,930.3,586.49,343.80999999999995,1877.82,911.5
1883,CMP0032,23,1760.2,1359.87,400.33000000000015,3610.77,2292.04
1884,CMP0032,24,326.94,232.67,94.27000000000001,530.02,368.7
1885,CMP0032,25,243.6,190.94,52.66,483.44,319.77
1886,CMP0032,26,2203.77,1676.6,527.1700000000001,5230.72,2330.7
1887,CMP0032,27,1157.81,937.13,220.67999999999995,1810.27,762.94
1888,CMP0032,28,1470.65,977.18,493.47000000000014,2357.88,1394.43
1889,CMP0032,29,958.72,667.34,291.38,1390.94,637.92
1890,CMP0032,30,1003.07,805.69,197.38,2382.12,981.09
1891,CMP0032,31,2015.43,1451.98,563.45,3606.27,2574.79
1892,CMP0032,32,330.45,265.63,64.82,524.07,414.2
1893,CMP0032,33,2022.65,1625.88,396.77,3033.36,1272.1
1894,CMP0032,34,558.83,342.42,216.41000000000003,941.78,699.04
1895,CMP0032,35,1554.87,949.78,605.0899999999999,3488.11,2138.5
1896,CMP0032,36,249.95,173.29,76.66,590.59,284.91
1897,CMP0032,37,1033.7,663.59,370.11,1407.88,1012.09
1898,CMP0032,38,505.48,318.51,186.97000000000003,1196.32,516.54
1899,CMP0032,39,2185.1,1407.25,777.8499999999999,4871.96,2065.29
1900,CMP0032,40,802.29,499.35,302.93999999999994,1913.19,1061.7
1901,CMP0032,41,2554.98,1770.86,784.1200000000001,5376.12,2697.3
1902,CMP0032,42,490.26,339.03,151.23000000000002,1010.51,542.2
1903,CMP0032,43,1130.82,796.39,334.42999999999995,2819.54,1294.33
1904,CMP0032,44,653.79,515.81,137.98000000000002,1251.14,634.88
1905,CMP0032,45,630.17,484.62,145.54999999999995,1517.13,692.63
1906,CMP0032,46,1646.12,1234.65,411.4699999999998,2024.98,1597.58
1907,CMP0032,47,1372.79,1115.82,256.97,2459.31,983.92
1908,CMP0032,48,1868.21,1577.44,290.77,4249.01,2937.96
1909,CMP0032,49,1327.04,1016.52,310.52,2103.08,1104.59
1910,CMP0032,50,2338.73,1426.01,912.72,3249.34,1718.94
1911,CMP0032,51,1229.98,786.04,443.94000000000005,1779.82,1158.09
1912,CMP0032,52,1654.55,1255.01,399.53999999999996,2191.62,1203.77
1913,CMP0032,53,754.02,569.45,184.56999999999994,1433.32,671.47
1914,CMP0032,54,1780.87,1401.05,379.81999999999994,3487.45,1639.33
1915,CMP0032,55,1580.72,1085.17,495.54999999999995,2015.28,1556.19
1916,CMP0032,56,815.72,649.77,165.95000000000005,1822.83,1047.0
1917,CMP0032,57,1367.87,1105.23,262.6399999999999,1802.56,976.39
1918,CMP0032,58,1131.46,683.03,448.43000000000006,2329.27,931.81
1919,CMP0032,59,1081.87,691.67,390.19999999999993,2181.22,1389.18
1920,CMP0032,60,2299.28,1682.52,616.7600000000002,3027.76,1772.19
1921,CMP0033,1,408.01,309.33,98.68,774.07,479.63
1922,CMP0033,2,485.51,410.13,75.38,805.97,470.86
1923,CMP0033,3,1378.38,1163.84,214.5400000000002,1833.88,1055.82
1924,CMP0033,4,117.14,71.88,45.260000000000005,263.13,190.49
1925,CMP0033,5,1024.38,673.48,350.9000000000001,1664.23,1233.38
1926,CMP0033,6,2121.65,1312.6,809.0500000000002,2704.66,1216.88
1927,CMP0033,7,440.44,351.88,88.56,723.05,401.18
1928,CMP0033,8,113.75,89.84,23.909999999999997,265.56,136.11
1929,CMP0033,9,461.03,298.82,162.20999999999998,1010.09,428.69
1930,CMP0033,10,567.01,402.07,164.94,938.65,407.82
1931,CMP0033,11,1428.63,1071.48,357.1500000000001,3087.98,1305.33
1932,CMP0033,12,1752.79,1116.86,635.9300000000001,4050.51,2622.43
1933,CMP0033,13,2162.87,1742.33,420.53999999999996,3102.9,2104.24
1934,CMP0033,14,1159.61,919.53,240.07999999999993,1983.33,1319.39
1935,CMP0033,15,2226.64,1878.48,348.15999999999985,5442.42,4040.65
1936,CMP0033,16,1464.93,1178.33,286.60000000000014,3082.14,1240.31
1937,CMP0033,17,2148.45,1504.16,644.2899999999997,4724.03,3528.64
1938,CMP0033,18,1243.32,893.85,349.4699999999999,2137.99,1472.48
1939,CMP0033,19,575.02,428.19,146.82999999999998,869.46,625.1
1940,CMP0033,20,227.93,161.74,66.19,528.34,216.24
1941,CMP0033,21,343.75,231.33,112.41999999999999,791.48,632.42
1942,CMP0033,22,593.63,406.5,187.13,1178.1,574.63
1943,CMP0033,23,1991.9,1621.35,370.5500000000002,3448.66,2665.31
1944,CMP0033,24,280.7,195.83,84.86999999999998,567.35,441.94
1945,CMP0033,25,795.6,641.83,153.76999999999998,1833.65,904.18
1946,CMP0033,26,1083.08,915.0,168.07999999999993,1403.87,683.23
1947,CMP0033,27,1780.46,1397.58,382.8800000000001,3690.84,1791.22
1948,CMP0033,28,1200.18,909.99,290.19000000000005,2567.67,1640.72
1949,CMP0033,29,254.61,203.76,50.85000000000002,395.82,198.93
1950,CMP0033,30,761.14,507.72,253.41999999999996,941.51,706.87
1951,CMP0033,31,677.43,566.68,110.75,1195.06,571.15
1952,CMP0033,32,1183.64,998.91,184.73000000000013,1958.29,985.57
1953,CMP0033,33,863.83,567.51,296.32000000000005,1759.5,1352.98
1954,CMP0033,34,603.82,431.31,172.51000000000005,1275.32,777.56
1955,CMP0033,35,1577.02,1233.48,343.53999999999996,2734.54,1643.2
1956,CMP0033,36,1579.46,1003.58,575.88,3406.19,2242.14
1957,CMP0033,37,414.58,342.7,71.88,579.14,320.74
1958,CMP0033,38,1462.25,1150.36,311.8900000000001,3149.18,2408.75
1959,CMP0033,39,1418.64,872.49,546.1500000000001,2952.59,1620.4
1960,CMP0033,40,2476.35,1970.53,505.81999999999994,4306.13,2585.37
1961,CMP0033,41,2457.14,1754.63,702.5099999999998,5301.05,2450.75
1962,CMP0033,42,292.18,229.14,63.04000000000002,627.46,253.12
1963,CMP0033,43,2361.6,1478.88,882.7199999999998,4633.42,2117.84
1964,CMP0033,44,996.09,786.98,209.11,1941.73,1423.85
1965,CMP0033,45,164.19,125.76,38.42999999999999,398.08,310.83
1966,CMP0033,46,1614.78,1305.19,309.5899999999999,3668.13,1871.29
1967,CMP0033,47,1661.36,1089.37,571.99,4129.11,1905.0
1968,CMP0033,48,316.66,251.91,64.75000000000003,536.81,235.29
1969,CMP0033,49,1084.26,660.66,423.6,2489.46,1047.07
1970,CMP0033,50,220.93,133.6,87.33000000000001,385.29,201.96
1971,CMP0033,51,417.7,301.91,115.78999999999996,730.02,484.24
1972,CMP0033,52,1614.75,1204.59,410.1600000000001,2915.86,1799.46
1973,CMP0033,53,1344.22,1056.19,288.03,2485.13,1769.04
1974,CMP0033,54,379.06,287.27,91.79000000000002,838.78,590.84
1975,CMP0033,55,538.99,411.89,127.10000000000002,878.98,586.28
1976,CMP0033,56,1068.05,832.82,235.2299999999999,1337.74,836.63
1977,CMP0033,57,181.71,120.49,61.22000000000001,326.53,144.89
1978,CMP0033,58,1872.37,1151.51,720.8599999999999,3757.74,2377.01
1979,CMP0033,59,410.12,298.48,111.63999999999999,980.11,411.5
1980,CMP0033,60,2894.37,2300.37,594.0,4950.64,2300.69
1981,CMP0034,1,1370.24,847.47,522.77,2500.54,1298.74
1982,CMP0034,2,1566.41,1033.63,532.78,1880.19,1355.88
1983,CMP0034,3,1839.26,1380.53,458.73,3761.37,2454.48
1984,CMP0034,4,610.3,436.82,173.47999999999996,1454.05,829.74
1985,CMP0034,5,1281.93,907.26,374.6700000000001,2090.66,1325.81
1986,CMP0034,6,1902.13,1403.3,498.83000000000015,2557.22,1851.0
1987,CMP0034,7,688.33,534.55,153.7800000000001,1590.91,650.94
1988,CMP0034,8,1466.92,929.48,537.44,3281.2,1612.61
1989,CMP0034,9,936.91,752.1,184.80999999999995,1735.5,1179.12
1990,CMP0034,10,421.97,333.6,88.37,620.74,395.18
1991,CMP0034,11,137.32,104.75,32.56999999999999,182.78,134.94
1992,CMP0034,12,811.92,584.55,227.37,1889.53,946.32
1993,CMP0034,13,1931.39,1488.73,442.6600000000001,2781.4,1455.53
1994,CMP0034,14,2571.9,1731.88,840.02,4202.95,1726.8
1995,CMP0034,15,658.25,475.41,182.83999999999997,1168.71,568.48
1996,CMP0034,16,1486.68,1179.66,307.02,3532.81,2264.11
1997,CMP0034,17,707.77,550.86,156.90999999999997,1189.09,736.17
1998,CMP0034,18,1528.67,1001.75,526.9200000000001,2601.35,1690.71
1999,CMP0034,19,255.05,160.89,94.16000000000003,391.5,304.44
2000,CMP0034,20,663.27,407.96,255.31,1033.01,507.67
2001,CMP0034,21,2167.78,1519.87,647.9100000000003,5023.77,3836.5
2002,CMP0034,22,1615.69,1347.37,268.32000000000016,3328.23,2378.09
2003,CMP0034,23,1266.8,798.26,468.53999999999996,2269.0,1320.89
2004,CMP0034,24,248.57,173.73,74.84,556.41,343.46
2005,CMP0034,25,327.53,240.71,86.81999999999996,590.11,354.75
2006,CMP0034,26,1706.55,1142.34,564.21,4077.86,2367.33
2007,CMP0034,27,1486.88,1151.94,334.94000000000005,2571.0,1088.59
2008,CMP0034,28,2129.95,1363.55,766.3999999999999,4872.53,3228.69
2009,CMP0034,29,160.22,101.5,58.72,259.52,144.68
2010,CMP0034,30,2095.03,1780.47,314.5600000000002,2891.15,1646.73
2011,CMP0034,31,455.7,312.86,142.83999999999997,787.18,352.36
2012,CMP0034,32,179.16,151.8,27.359999999999985,218.11,113.95
2013,CMP0034,33,1360.54,1138.16,222.37999999999988,1778.98,1136.9
2014,CMP0034,34,1874.56,1525.08,349.48,2462.41,1091.75
2015,CMP0034,35,2109.95,1278.85,831.0999999999999,2894.7,1313.3
2016,CMP0034,36,333.44,258.32,75.12,526.09,315.67
2017,CMP0034,37,612.87,374.15,238.72000000000003,1122.05,806.24
2018,CMP0034,38,489.21,327.8,161.40999999999997,931.73,636.48
2019,CMP0034,39,882.12,736.91,145.21000000000004,1768.51,1220.73
2020,CMP0034,40,741.99,599.46,142.52999999999997,1523.64,919.99
2021,CMP0034,41,875.51,610.03,265.48,1071.93,833.08
2022,CMP0034,42,953.27,579.39,373.88,1560.69,981.73
2023,CMP0034,43,333.69,244.22,89.47,640.0,278.9
2024,CMP0034,44,1315.92,1068.1,247.82000000000016,2903.68,1910.34
2025,CMP0034,45,1723.42,1171.49,551.9300000000001,3918.44,2588.57
2026,CMP0034,46,369.34,282.32,87.01999999999998,533.48,237.25
2027,CMP0034,47,88.4,57.31,31.090000000000003,192.53,139.44
2028,CMP0034,48,2760.68,2012.69,747.9899999999998,6472.68,3198.84
2029,CMP0034,49,2068.27,1296.92,771.3499999999999,3927.61,2858.46
2030,CMP0034,50,1697.56,1191.18,506.3799999999999,3997.61,1943.63
2031,CMP0034,51,581.96,401.52,180.44000000000005,1366.5,627.92
2032,CMP0034,52,1340.41,991.33,349.08000000000004,2845.52,1954.33
2033,CMP0034,53,1085.66,881.34,204.32000000000005,1840.67,926.79
2034,CMP0034,54,668.41,564.18,104.23000000000002,1078.9,661.36
2035,CMP0034,55,1820.41,1485.58,334.83000000000015,4538.27,2146.8
2036,CMP0034,56,1074.28,889.39,184.89,1419.73,882.08
2037,CMP0034,57,552.86,381.32,171.54000000000002,689.22,353.71
2038,CMP0034,58,1403.39,1026.96,376.43000000000006,3022.86,1266.51
2039,CMP0034,59,257.97,158.15,99.82000000000002,470.09,327.18
2040,CMP0034,60,488.6,328.26,160.34000000000003,1033.98,568.66
2041,CMP0035,1,1627.05,1238.89,388.15999999999985,3890.91,1647.24
2042,CMP0035,2,1589.21,1234.09,355.1200000000001,2508.47,1249.31
2043,CMP0035,3,1743.18,1334.56,408.6200000000001,3105.13,2450.02
2044,CMP0035,4,219.19,139.41,79.78,362.47,229.94
2045,CMP0035,5,1097.92,677.5,420.4200000000001,1717.56,713.9
2046,CMP0035,6,1600.02,1137.79,462.23,2187.09,1668.47
2047,CMP0035,7,1238.35,785.0,453.3499999999999,2795.72,2157.39
2048,CMP0035,8,570.61,452.28,118.33000000000004,1200.68,653.52
2049,CMP0035,9,710.17,571.81,138.36,1384.21,604.88
2050,CMP0035,10,1157.22,866.05,291.1700000000001,2741.03,1313.61
2051,CMP0035,11,212.36,139.98,72.38000000000002,363.78,191.29
2052,CMP0035,12,2448.86,1645.57,803.2900000000002,3115.52,2088.61
2053,CMP0035,13,1362.81,877.82,484.9899999999999,1799.89,895.2
2054,CMP0035,14,484.89,308.9,175.99,1017.33,415.66
2055,CMP0035,15,2047.34,1584.01,463.3299999999999,3984.95,1786.23
2056,CMP0035,16,1109.34,695.75,413.5899999999999,2079.49,1137.83
2057,CMP0035,17,619.48,493.45,126.03000000000003,963.36,499.74
2058,CMP0035,18,616.27,425.61,190.65999999999997,979.32,640.28
2059,CMP0035,19,348.7,295.35,53.349999999999966,778.08,429.64
2060,CMP0035,20,419.29,340.72,78.57,726.23,575.14
2061,CMP0035,21,948.23,761.14,187.09000000000003,2261.25,970.49
2062,CMP0035,22,1319.92,955.91,364.0100000000001,1631.59,874.06
2063,CMP0035,23,1057.76,747.2,310.55999999999995,1291.47,531.14
2064,CMP0035,24,1701.15,1111.71,589.44,3871.01,2950.52
2065,CMP0035,25,730.15,588.82,141.32999999999993,1309.99,950.84
2066,CMP0035,26,473.64,361.64,112.0,998.89,537.45
2067,CMP0035,27,1262.84,993.62,269.2199999999999,3020.08,1615.34
2068,CMP0035,28,864.4,734.51,129.89,1907.04,1132.27
2069,CMP0035,29,114.24,88.93,25.309999999999988,237.37,95.92
2070,CMP0035,30,866.18,650.29,215.89,1968.23,861.47
2071,CMP0035,31,506.26,396.13,110.13,778.14,573.26
2072,CMP0035,32,2355.4,1580.68,774.72,4826.73,2336.91
2073,CMP0035,33,833.71,546.51,287.20000000000005,1624.53,891.92
2074,CMP0035,34,754.26,580.99,173.26999999999998,1834.26,1148.24
2075,CMP0035,35,1769.59,1252.07,517.52,2138.67,1546.36
2076,CMP0035,36,263.22,164.88,98.34000000000003,333.03,136.26
2077,CMP0035,37,72.05,56.35,15.699999999999996,131.95,59.77
2078,CMP0035,38,578.16,436.04,142.11999999999995,1411.59,1039.67
2079,CMP0035,39,1354.49,816.49,538.0,2350.79,1786.07
2080,CMP0035,40,1205.98,1022.69,183.28999999999996,1585.84,963.71
2081,CMP0035,41,96.09,77.27,18.820000000000007,148.49,60.04
2082,CMP0035,42,1104.09,701.31,402.78,1941.89,1241.19
2083,CMP0035,43,291.08,213.98,77.1,523.77,278.71
2084,CMP0035,44,132.86,112.7,20.16000000000001,329.65,156.89
2085,CMP0035,45,520.68,356.09,164.58999999999997,932.81,435.25
2086,CMP0035,46,817.31,548.88,268.42999999999995,1238.13,832.74
2087,CMP0035,47,772.68,558.67,214.01,1019.18,798.06
2088,CMP0035,48,781.43,518.42,263.01,1326.65,607.61
2089,CMP0035,49,1296.17,900.42,395.7500000000001,2818.78,1610.29
2090,CMP0035,50,164.17,132.79,31.379999999999995,384.89,231.14
2091,CMP0035,51,85.24,70.74,14.5,173.41,97.02
2092,CMP0035,52,420.99,278.72,142.26999999999998,610.19,282.68
2093,CMP0035,53,834.11,595.23,238.88,1312.75,669.27
2094,CMP0035,54,2291.52,1723.58,567.94,3384.13,2286.83
2095,CMP0035,55,273.2,231.74,41.45999999999998,379.35,166.86
2096,CMP0035,56,216.79,175.27,41.51999999999998,291.59,230.21
2097,CMP0035,57,964.15,691.3,272.85,1964.86,1376.67
2098,CMP0035,58,2048.57,1282.03,766.5400000000002,3683.8,2091.04
2099,CMP0035,59,1673.92,1309.47,364.45000000000005,2829.14,1311.45
2100,CMP0035,60,340.53,211.69,128.83999999999997,410.21,311.5
2101,CMP0036,1,1316.9,848.06,468.84000000000015,2376.13,1566.24
2102,CMP0036,2,842.39,625.25,217.14,1506.7,1156.51
2103,CMP0036,3,398.08,306.03,92.05000000000001,536.36,411.45
2104,CMP0036,4,803.01,515.33,287.67999999999995,1249.69,619.33
2105,CMP0036,5,186.04,115.57,70.47,350.73,186.14
