PriceID,CompanyID,PeriodID,ClosingPrice,MarketCap
2373,CMP0119,13,49.28,2.01
2374,CMP0119,14,19.1,0.9
2375,CMP0119,15,26.26,1.69
2376,CMP0119,16,36.63,1.84
2377,CMP0119,17,15.32,0.91
2378,CMP0119,18,41.34,1.82
2379,CMP0119,19,36.91,1.55
2380,CMP0119,20,27.99,1.77
2381,CMP0120,1,24.6,1.24
2382,CMP0120,2,26.25,1.63
2383,CMP0120,3,44.51,1.83
2384,CMP0120,4,19.55,1.16
2385,CMP0120,5,19.28,1.21
2386,CMP0120,6,18.33,0.82
2387,CMP0120,7,27.26,1.31
2388,CMP0120,8,25.53,1.6
2389,CMP0120,9,15.78,0.99
2390,CMP0120,10,45.43,2.1
2391,CMP0120,11,25.79,1.59
2392,CMP0120,12,31.02,2.07
2393,CMP0120,13,15.21,0.97
2394,CMP0120,14,36.68,1.92
2395,CMP0120,15,36.0,1.55
2396,CMP0120,16,32.77,1.37
2397,CMP0120,17,59.0,2.44
2398,CMP0120,18,24.8,1.61
2399,CMP0120,19,20.07,1.05
2400,CMP0120,20,22.47,1.21
2401,CMP0121,1,23.9,1.57
2402,CMP0121,2,18.56,0.92
2403,CMP0121,3,11.07,0.6
2404,CMP0121,4,18.71,0.86
2405,CMP0121,5,23.77,1.55
2406,CMP0121,6,14.24,0.91
2407,CMP0121,7,12.84,0.74
2408,CMP0121,8,12.31,0.72
2409,CMP0121,9,36.14,1.64
2410,CMP0121,10,18.49,1.0
2411,CMP0121,11,36.14,2.1
2412,CMP0121,12,14.95,0.99
2413,CMP0121,13,19.85,1.31
2414,CMP0121,14,44.38,1.88
2415,CMP0121,15,24.98,1.58
2416,CMP0121,16,38.18,1.94
2417,CMP0121,17,29.47,1.77
2418,CMP0121,18,17.58,1.01
2419,CMP0121,19,22.38,1.11
2420,CMP0121,20,18.61,0.85
2421,CMP0122,1,27.08,1.29
2422,CMP0122,2,19.94,0.87
2423,CMP0122,3,14.9,0.7
2424,CMP0122,4,9.17,0.6
2425,CMP0122,5,12.14,0.7
2426,CMP0122,6,10.09,0.56
2427,CMP0122,7,16.43,1.05
2428,CMP0122,8,10.7,0.69
2429,CMP0122,9,10.71,0.5
2430,CMP0122,10,25.5,1.13
2431,CMP0122,11,17.2,0.85
2432,CMP0122,12,10.72,0.48
2433,CMP0122,13,27.65,1.13
2434,CMP0122,14,20.03,0.96
2435,CMP0122,15,27.76,1.12
2436,CMP0122,16,22.47,1.2
2437,CMP0122,17,23.58,1.32
2438,CMP0122,18,17.35,1.04
2439,CMP0122,19,19.74,1.08
2440,CMP0122,20,16.49,0.86
2441,CMP0123,1,17.54,1.02
2442,CMP0123,2,16.72,0.74
2443,CMP0123,3,17.48,0.94
2444,CMP0123,4,21.76,0.9
2445,CMP0123,5,12.61,0.59
2446,CMP0123,6,28.96,1.29
2447,CMP0123,7,17.7,0.82
2448,CMP0123,8,22.04,1.29
2449,CMP0123,9,34.64,1.54
2450,CMP0123,10,25.66,1.27
2451,CMP0123,11,19.23,1.03
2452,CMP0123,12,14.62,0.89
2453,CMP0123,13,29.55,1.58
2454,CMP0123,14,16.47,0.74
2455,CMP0123,15,30.32,1.57
2456,CMP0123,16,17.88,1.15
2457,CMP0123,17,29.81,1.26
2458,CMP0123,18,19.34,1.06
2459,CMP0123,19,29.5,1.34
2460,CMP0123,20,17.42,1.05
2461,CMP0124,1,26.72,1.09
2462,CMP0124,2,15.19,0.99
2463,CMP0124,3,22.07,1.06
2464,CMP0124,4,15.86,0.78
2465,CMP0124,5,21.29,1.1
2466,CMP0124,6,20.01,0.81
2467,CMP0124,7,14.81,0.79
2468,CMP0124,8,18.33,0.76
2469,CMP0124,9,10.63,0.48
2470,CMP0124,10,15.87,0.79
2471,CMP0124,11,11.58,0.54
2472,CMP0124,12,12.91,0.79
2473,CMP0124,13,26.04,1.05
2474,CMP0124,14,18.01,0.89
2475,CMP0124,15,20.76,1.29
2476,CMP0124,16,10.96,0.58
2477,CMP0124,17,24.07,1.34
2478,CMP0124,18,17.51,0.73
2479,CMP0124,19,15.97,0.72
2480,CMP0124,20,21.3,0.95
2481,CMP0125,1,4.75,0.23
2482,CMP0125,2,8.31,0.48
2483,CMP0125,3,4.67,0.29
2484,CMP0125,4,8.6,0.38
2485,CMP0125,5,6.78,0.3
2486,CMP0125,6,10.34,0.43
2487,CMP0125,7,10.61,0.54
2488,CMP0125,8,9.89,0.41
2489,CMP0125,9,7.12,0.35
2490,CMP0125,10,4.5,0.18
2491,CMP0125,11,5.22,0.24
2492,CMP0125,12,9.93,0.47
2493,CMP0125,13,8.94,0.51
2494,CMP0125,14,7.22,0.31
2495,CMP0125,15,7.37,0.36
2496,CMP0125,16,6.01,0.25
2497,CMP0125,17,10.91,0.46
2498,CMP0125,18,10.01,0.44
2499,CMP0125,19,7.21,0.43
2500,CMP0125,20,9.73,0.58
2501,CMP0126,1,7.47,0.49
2502,CMP0126,2,15.55,0.81
2503,CMP0126,3,10.7,0.62
2504,CMP0126,4,10.43,0.47
2505,CMP0126,5,8.49,0.42
2506,CMP0126,6,10.62,0.58
2507,CMP0126,7,15.91,0.68
2508,CMP0126,8,14.03,0.89
2509,CMP0126,9,14.64,0.7
2510,CMP0126,10,10.49,0.53
2511,CMP0126,11,6.96,0.46
2512,CMP0126,12,9.88,0.43
2513,CMP0126,13,9.86,0.51
2514,CMP0126,14,18.08,0.75
2515,CMP0126,15,22.49,0.94
2516,CMP0126,16,7.92,0.47
2517,CMP0126,17,7.33,0.37
2518,CMP0126,18,16.29,0.94
2519,CMP0126,19,19.74,0.96
2520,CMP0126,20,9.55,0.56
2521,CMP0127,1,6.83,0.36
2522,CMP0127,2,7.13,0.34
2523,CMP0127,3,7.64,0.34
2524,CMP0127,4,14.89,0.73
2525,CMP0127,5,15.3,0.71
2526,CMP0127,6,12.89,0.64
2527,CMP0127,7,18.0,0.72
2528,CMP0127,8,12.65,0.7
2529,CMP0127,9,11.84,0.54
2530,CMP0127,10,14.71,0.87
2531,CMP0127,11,24.9,1.09
2532,CMP0127,12,18.12,1.09
2533,CMP0127,13,23.29,1.04
2534,CMP0127,14,18.99,0.99
2535,CMP0127,15,20.8,0.84
2536,CMP0127,16,19.71,0.8
2537,CMP0127,17,17.71,0.72
2538,CMP0127,18,13.84,0.61
2539,CMP0127,19,10.96,0.53
2540,CMP0127,20,9.67,0.57
2541,CMP0128,1,16.81,0.72
2542,CMP0128,2,19.13,0.77
2543,CMP0128,3,10.56,0.69
2544,CMP0128,4,15.0,0.63
2545,CMP0128,5,9.63,0.39
2546,CMP0128,6,17.55,0.84
2547,CMP0128,7,13.64,0.83
2548,CMP0128,8,15.96,0.84
2549,CMP0128,9,8.38,0.35
2550,CMP0128,10,8.43,0.44
2551,CMP0128,11,13.18,0.79
2552,CMP0128,12,15.03,0.62
2553,CMP0128,13,16.23,0.9
2554,CMP0128,14,9.14,0.6
2555,CMP0128,15,11.13,0.48
2556,CMP0128,16,12.2,0.7
2557,CMP0128,17,10.3,0.44
2558,CMP0128,18,14.06,0.64
2559,CMP0128,19,8.16,0.41
2560,CMP0128,20,13.28,0.82
2561,CMP0129,1,21.31,1.19
2562,CMP0129,2,22.7,1.04
2563,CMP0129,3,23.7,1.27
2564,CMP0129,4,20.83,1.09
2565,CMP0129,5,21.34,1.01
2566,CMP0129,6,15.24,0.87
2567,CMP0129,7,17.05,1.0
2568,CMP0129,8,19.48,1.21
2569,CMP0129,9,15.44,0.66
2570,CMP0129,10,18.15,0.98
2571,CMP0129,11,16.47,0.73
2572,CMP0129,12,29.43,1.24
2573,CMP0129,13,27.88,1.22
2574,CMP0129,14,11.81,0.65
2575,CMP0129,15,18.29,0.93
2576,CMP0129,16,30.05,1.28
2577,CMP0129,17,23.49,1.54
2578,CMP0129,18,11.64,0.7
2579,CMP0129,19,29.41,1.31
2580,CMP0129,20,25.27,1.28
2581,CMP0130,1,5.05,0.29
2582,CMP0130,2,4.85,0.29
2583,CMP0130,3,7.8,0.48
2584,CMP0130,4,10.13,0.54
2585,CMP0130,5,3.86,0.25
2586,CMP0130,6,7.98,0.35
2587,CMP0130,7,10.08,0.47
2588,CMP0130,8,3.84,0.25
2589,CMP0130,9,5.1,0.27
2590,CMP0130,10,4.55,0.24
2591,CMP0130,11,4.95,0.33
2592,CMP0130,12,9.31,0.43
2593,CMP0130,13,6.27,0.3
2594,CMP0130,14,9.36,0.48
2595,CMP0130,15,4.35,0.27
2596,CMP0130,16,6.88,0.29
2597,CMP0130,17,5.46,0.31
2598,CMP0130,18,7.12,0.36
2599,CMP0130,19,5.83,0.35
2600,CMP0130,20,12.23,0.5
2601,CMP0131,1,15.86,0.78
2602,CMP0131,2,23.3,1.25
2603,CMP0131,3,22.59,1.19
2604,CMP0131,4,17.61,0.84
2605,CMP0131,5,34.1,1.41
2606,CMP0131,6,18.91,0.81
2607,CMP0131,7,29.09,1.23
2608,CMP0131,8,29.51,1.37
2609,CMP0131,9,12.8,0.71
2610,CMP0131,10,29.76,1.32
2611,CMP0131,11,18.42,1.1
2612,CMP0131,12,19.08,1.09
2613,CMP0131,13,37.19,1.52
2614,CMP0131,14,27.38,1.32
2615,CMP0131,15,24.38,1.28
2616,CMP0131,16,19.63,0.99
2617,CMP0131,17,20.12,0.88
2618,CMP0131,18,24.88,1.25
2619,CMP0131,19,30.99,1.83
2620,CMP0131,20,20.34,0.86
2621,CMP0132,1,19.55,0.92
2622,CMP0132,2,43.88,2.11
2623,CMP0132,3,28.7,1.9
2624,CMP0132,4,40.37,1.89
2625,CMP0132,5,36.81,2.12
2626,CMP0132,6,25.31,1.07
2627,CMP0132,7,21.97,1.28
2628,CMP0132,8,29.14,1.4
2629,CMP0132,9,39.53,1.6
2630,CMP0132,10,29.34,1.43
2631,CMP0132,11,21.79,1.32
2632,CMP0132,12,50.47,2.3
2633,CMP0132,13,30.69,1.95
2634,CMP0132,14,18.09,1.15
2635,CMP0132,15,38.93,2.28
2636,CMP0132,16,14.02,0.92
2637,CMP0132,17,42.8,2.5
2638,CMP0132,18,31.58,1.35
2639,CMP0132,19,50.4,2.6
2640,CMP0132,20,32.67,1.35
2641,CMP0133,1,7.23,0.47
2642,CMP0133,2,4.41,0.22
2643,CMP0133,3,3.23,0.16
2644,CMP0133,4,3.83,0.24
2645,CMP0133,5,6.02,0.35
2646,CMP0133,6,4.55,0.21
2647,CMP0133,7,7.12,0.37
2648,CMP0133,8,3.08,0.19
2649,CMP0133,9,5.24,0.27
2650,CMP0133,10,2.88,0.19
2651,CMP0133,11,6.47,0.4
2652,CMP0133,12,3.75,0.22
2653,CMP0133,13,8.3,0.43
2654,CMP0133,14,3.02,0.14
2655,CMP0133,15,4.31,0.22
2656,CMP0133,16,8.21,0.36
2657,CMP0133,17,6.99,0.29
2658,CMP0133,18,8.01,0.45
2659,CMP0133,19,3.63,0.19
2660,CMP0133,20,3.09,0.17
2661,CMP0134,1,13.2,0.66
2662,CMP0134,2,7.0,0.34
2663,CMP0134,3,10.57,0.57
2664,CMP0134,4,9.93,0.53
2665,CMP0134,5,9.85,0.48
2666,CMP0134,6,18.84,0.92
2667,CMP0134,7,9.38,0.45
2668,CMP0134,8,19.66,0.95
2669,CMP0134,9,16.55,0.81
2670,CMP0134,10,7.46,0.34
2671,CMP0134,11,6.37,0.36
2672,CMP0134,12,19.33,0.8
2673,CMP0134,13,8.83,0.43
2674,CMP0134,14,10.33,0.5
2675,CMP0134,15,12.9,0.69
2676,CMP0134,16,12.82,0.57
2677,CMP0134,17,11.56,0.6
2678,CMP0134,18,21.89,0.98
2679,CMP0134,19,15.65,0.78
2680,CMP0134,20,7.18,0.43
2681,CMP0135,1,27.65,1.35
2682,CMP0135,2,15.97,0.77
2683,CMP0135,3,14.79,0.79
2684,CMP0135,4,25.59,1.14
2685,CMP0135,5,18.38,1.06
2686,CMP0135,6,18.71,0.96
2687,CMP0135,7,17.36,1.04
2688,CMP0135,8,28.85,1.66
2689,CMP0135,9,12.84,0.83
2690,CMP0135,10,24.16,1.18
2691,CMP0135,11,20.89,1.26
2692,CMP0135,12,24.32,1.37
2693,CMP0135,13,20.9,1.03
2694,CMP0135,14,36.84,1.72
2695,CMP0135,15,28.21,1.16
2696,CMP0135,16,33.58,1.81
2697,CMP0135,17,27.28,1.61
2698,CMP0135,18,41.73,1.75
2699,CMP0135,19,20.42,0.97
2700,CMP0135,20,39.03,1.58
2701,CMP0136,1,22.08,1.07
2702,CMP0136,2,19.17,0.77
2703,CMP0136,3,20.72,1.27
2704,CMP0136,4,23.6,1.15
2705,CMP0136,5,24.2,1.15
2706,CMP0136,6,18.82,0.91
2707,CMP0136,7,12.13,0.8
2708,CMP0136,8,10.4,0.62
2709,CMP0136,9,11.84,0.62
2710,CMP0136,10,15.08,0.87
2711,CMP0136,11,8.66,0.43
2712,CMP0136,12,17.78,0.98
2713,CMP0136,13,14.44,0.67
2714,CMP0136,14,10.87,0.56
2715,CMP0136,15,15.0,0.73
2716,CMP0136,16,17.46,1.0
2717,CMP0136,17,12.52,0.71
2718,CMP0136,18,21.19,1.4
2719,CMP0136,19,10.92,0.57
2720,CMP0136,20,17.8,0.81
2721,CMP0137,1,23.2,1.0
2722,CMP0137,2,18.66,0.77
2723,CMP0137,3,22.17,1.15
2724,CMP0137,4,8.26,0.47
2725,CMP0137,5,20.22,1.07
2726,CMP0137,6,16.16,0.8
2727,CMP0137,7,28.85,1.28
2728,CMP0137,8,12.14,0.74
2729,CMP0137,9,15.45,0.88
2730,CMP0137,10,22.2,0.91
2731,CMP0137,11,28.55,1.48
2732,CMP0137,12,14.45,0.65
2733,CMP0137,13,13.76,0.86
2734,CMP0137,14,20.01,0.84
2735,CMP0137,15,29.7,1.22
2736,CMP0137,16,18.4,1.04
2737,CMP0137,17,22.26,1.14
2738,CMP0137,18,22.46,1.27
2739,CMP0137,19,28.51,1.27
2740,CMP0137,20,19.06,0.9
2741,CMP0138,1,34.68,1.4
2742,CMP0138,2,17.04,0.92
2743,CMP0138,3,10.17,0.64
2744,CMP0138,4,19.42,0.97
2745,CMP0138,5,18.64,1.24
2746,CMP0138,6,32.03,1.88
2747,CMP0138,7,17.41,0.91
2748,CMP0138,8,39.18,1.79
2749,CMP0138,9,22.04,1.17
2750,CMP0138,10,44.99,1.87
2751,CMP0138,11,29.53,1.29
2752,CMP0138,12,39.68,1.72
2753,CMP0138,13,26.6,1.2
2754,CMP0138,14,41.84,2.1
2755,CMP0138,15,27.87,1.73
2756,CMP0138,16,23.85,1.05
2757,CMP0138,17,36.49,1.68
2758,CMP0138,18,35.91,1.47
2759,CMP0138,19,18.14,1.03
2760,CMP0138,20,31.22,1.66
2761,CMP0139,1,19.85,0.94
2762,CMP0139,2,20.81,1.37
2763,CMP0139,3,29.44,1.47
2764,CMP0139,4,13.49,0.76
2765,CMP0139,5,33.7,1.5
2766,CMP0139,6,21.72,0.94
2767,CMP0139,7,23.7,1.46
2768,CMP0139,8,33.86,1.41
2769,CMP0139,9,27.02,1.11
2770,CMP0139,10,31.83,1.43
2771,CMP0139,11,18.81,0.85
2772,CMP0139,12,28.1,1.14
2773,CMP0139,13,23.51,1.02
2774,CMP0139,14,17.17,0.7
2775,CMP0139,15,30.51,1.28
2776,CMP0139,16,19.87,1.19
2777,CMP0139,17,33.93,1.44
2778,CMP0139,18,20.06,0.93
2779,CMP0139,19,27.77,1.32
2780,CMP0139,20,35.59,1.49
2781,CMP0140,1,8.81,0.39
2782,CMP0140,2,8.1,0.36
2783,CMP0140,3,10.8,0.48
2784,CMP0140,4,8.54,0.4
2785,CMP0140,5,7.12,0.47
2786,CMP0140,6,17.49,0.71
2787,CMP0140,7,18.04,0.95
2788,CMP0140,8,8.76,0.56
2789,CMP0140,9,14.74,0.77
2790,CMP0140,10,10.12,0.59
2791,CMP0140,11,5.97,0.36
2792,CMP0140,12,20.01,0.84
2793,CMP0140,13,8.67,0.56
2794,CMP0140,14,17.4,0.77
2795,CMP0140,15,12.21,0.69
2796,CMP0140,16,14.79,0.8
2797,CMP0140,17,10.98,0.63
2798,CMP0140,18,7.08,0.38
2799,CMP0140,19,7.25,0.48
2800,CMP0140,20,13.67,0.65
2801,CMP0141,1,34.66,1.95
2802,CMP0141,2,28.78,1.82
2803,CMP0141,3,26.08,1.51
2804,CMP0141,4,23.66,1.29
2805,CMP0141,5,46.02,2.11
2806,CMP0141,6,21.14,1.27
2807,CMP0141,7,34.55,1.42
2808,CMP0141,8,35.1,1.42
2809,CMP0141,9,35.76,2.33
2810,CMP0141,10,45.31,2.12
2811,CMP0141,11,53.35,2.94
2812,CMP0141,12,26.75,1.57
2813,CMP0141,13,21.82,1.2
2814,CMP0141,14,47.42,2.49
2815,CMP0141,15,40.32,2.42
2816,CMP0141,16,50.9,2.74
2817,CMP0141,17,50.7,2.41
2818,CMP0141,18,29.14,1.52
2819,CMP0141,19,21.92,1.3
2820,CMP0141,20,27.73,1.52
2821,CMP0142,1,19.36,0.93
2822,CMP0142,2,30.87,1.5
2823,CMP0142,3,32.98,1.72
2824,CMP0142,4,13.0,0.83
2825,CMP0142,5,20.32,1.06
2826,CMP0142,6,22.57,1.17
2827,CMP0142,7,20.95,1.26
2828,CMP0142,8,14.96,0.97
2829,CMP0142,9,40.49,2.38
2830,CMP0142,10,31.56,1.49
2831,CMP0142,11,39.36,1.78
2832,CMP0142,12,46.82,1.97
2833,CMP0142,13,26.49,1.4
2834,CMP0142,14,19.85,1.15
2835,CMP0142,15,21.69,0.98
2836,CMP0142,16,29.41,1.35
2837,CMP0142,17,39.73,1.67
2838,CMP0142,18,39.01,1.86
2839,CMP0142,19,40.85,1.77
2840,CMP0142,20,39.65,1.86
2841,CMP0143,1,16.79,0.79
2842,CMP0143,2,22.06,0.9
2843,CMP0143,3,12.51,0.77
2844,CMP0143,4,8.69,0.41
2845,CMP0143,5,15.06,0.89
2846,CMP0143,6,12.67,0.52
2847,CMP0143,7,14.34,0.68
2848,CMP0143,8,7.2,0.47
2849,CMP0143,9,18.3,0.74
2850,CMP0143,10,12.87,0.52
2851,CMP0143,11,7.61,0.41
2852,CMP0143,12,12.84,0.73
2853,CMP0143,13,13.76,0.7
2854,CMP0143,14,7.56,0.39
2855,CMP0143,15,13.25,0.55
2856,CMP0143,16,9.4,0.52
2857,CMP0143,17,16.92,0.94
2858,CMP0143,18,10.98,0.63
2859,CMP0143,19,8.81,0.36
2860,CMP0143,20,13.3,0.87
2861,CMP0144,1,3.03,0.16
2862,CMP0144,2,5.48,0.24
2863,CMP0144,3,3.79,0.18
2864,CMP0144,4,5.55,0.23
2865,CMP0144,5,4.34,0.26
2866,CMP0144,6,3.62,0.15
2867,CMP0144,7,5.6,0.26
2868,CMP0144,8,4.35,0.24
2869,CMP0144,9,3.15,0.15
2870,CMP0144,10,6.27,0.26
2871,CMP0144,11,5.59,0.23
2872,CMP0144,12,3.97,0.18
2873,CMP0144,13,3.53,0.15
2874,CMP0144,14,5.13,0.21
2875,CMP0144,15,3.58,0.15
2876,CMP0144,16,6.14,0.3
2877,CMP0144,17,4.51,0.26
2878,CMP0144,18,4.6,0.23
2879,CMP0144,19,5.57,0.28
2880,CMP0144,20,5.24,0.32
2881,CMP0145,1,24.82,1.46
2882,CMP0145,2,25.08,1.63
2883,CMP0145,3,33.98,1.96
2884,CMP0145,4,28.16,1.27
2885,CMP0145,5,44.67,2.1
2886,CMP0145,6,26.56,1.55
2887,CMP0145,7,31.53,1.47
2888,CMP0145,8,31.37,1.99
2889,CMP0145,9,19.35,0.94
2890,CMP0145,10,29.4,1.68
2891,CMP0145,11,20.85,1.06
2892,CMP0145,12,39.36,1.78
2893,CMP0145,13,37.35,1.6
2894,CMP0145,14,22.64,1.22
2895,CMP0145,15,17.85,1.12
2896,CMP0145,16,16.28,1.02
2897,CMP0145,17,34.8,1.78
2898,CMP0145,18,29.11,1.74
2899,CMP0145,19,27.15,1.44
2900,CMP0145,20,40.05,2.53
2901,CMP0146,1,11.8,0.76
2902,CMP0146,2,23.23,1.16
2903,CMP0146,3,13.0,0.69
2904,CMP0146,4,11.55,0.64
2905,CMP0146,5,19.13,0.79
2906,CMP0146,6,15.77,0.81
2907,CMP0146,7,16.65,0.97
2908,CMP0146,8,25.01,1.02
2909,CMP0146,9,31.38,1.32
2910,CMP0146,10,34.68,1.39
2911,CMP0146,11,17.88,1.08
2912,CMP0146,12,23.91,1.1
2913,CMP0146,13,42.31,1.96
2914,CMP0146,14,20.94,1.17
2915,CMP0146,15,22.87,1.01
2916,CMP0146,16,30.75,1.45
2917,CMP0146,17,17.71,1.14
2918,CMP0146,18,30.03,1.5
2919,CMP0146,19,46.38,1.91
2920,CMP0146,20,30.05,1.21
2921,CMP0147,1,4.68,0.26
2922,CMP0147,2,3.21,0.21
2923,CMP0147,3,7.99,0.38
2924,CMP0147,4,8.48,0.41
2925,CMP0147,5,8.29,0.41
2926,CMP0147,6,7.19,0.43
2927,CMP0147,7,10.43,0.45
2928,CMP0147,8,7.16,0.39
2929,CMP0147,9,4.31,0.2
2930,CMP0147,10,8.05,0.36
2931,CMP0147,11,4.65,0.22
2932,CMP0147,12,7.26,0.37
2933,CMP0147,13,5.63,0.27
2934,CMP0147,14,6.42,0.34
2935,CMP0147,15,4.86,0.24
2936,CMP0147,16,10.9,0.55
2937,CMP0147,17,3.62,0.19
2938,CMP0147,18,5.67,0.31
2939,CMP0147,19,7.06,0.32
2940,CMP0147,20,4.41,0.29
2941,CMP0148,1,29.83,1.31
2942,CMP0148,2,21.06,0.89
2943,CMP0148,3,27.58,1.28
2944,CMP0148,4,39.66,1.64
2945,CMP0148,5,25.07,1.01
2946,CMP0148,6,24.78,1.37
2947,CMP0148,7,22.81,0.92
2948,CMP0148,8,26.03,1.53
2949,CMP0148,9,26.09,1.29
2950,CMP0148,10,35.2,1.5
2951,CMP0148,11,23.47,1.15
2952,CMP0148,12,22.84,1.32
2953,CMP0148,13,22.44,1.25
2954,CMP0148,14,19.76,1.05
2955,CMP0148,15,25.58,1.46
2956,CMP0148,16,25.57,1.12
2957,CMP0148,17,17.31,0.98
2958,CMP0148,18,30.61,1.65
2959,CMP0148,19,18.15,0.9
2960,CMP0148,20,38.14,1.69
2961,CMP0149,1,20.65,1.05
2962,CMP0149,2,18.63,0.96
2963,CMP0149,3,9.78,0.52
2964,CMP0149,4,11.61,0.55
2965,CMP0149,5,22.6,1.05
2966,CMP0149,6,18.64,0.76
2967,CMP0149,7,10.44,0.68
2968,CMP0149,8,19.6,0.99
2969,CMP0149,9,16.05,0.69
2970,CMP0149,10,16.56,0.72
2971,CMP0149,11,11.62,0.63
2972,CMP0149,12,35.09,1.42
2973,CMP0149,13,19.68,1.22
2974,CMP0149,14,14.4,0.67
2975,CMP0149,15,28.05,1.43
2976,CMP0149,16,19.12,1.11
2977,CMP0149,17,19.92,1.15
2978,CMP0149,18,10.8,0.59
2979,CMP0149,19,20.15,1.03
2980,CMP0149,20,10.37,0.61
2981,CMP0150,1,25.41,1.58
2982,CMP0150,2,15.55,0.74
2983,CMP0150,3,30.14,1.29
2984,CMP0150,4,19.14,0.84
2985,CMP0150,5,35.34,1.93
2986,CMP0150,6,23.5,1.2
2987,CMP0150,7,36.89,1.63
2988,CMP0150,8,45.28,1.84
2989,CMP0150,9,27.88,1.16
2990,CMP0150,10,43.94,1.9
2991,CMP0150,11,37.35,1.9
2992,CMP0150,12,19.5,0.98
2993,CMP0150,13,45.6,2.19
2994,CMP0150,14,17.81,0.98
2995,CMP0150,15,29.6,1.28
2996,CMP0150,16,23.1,1.03
2997,CMP0150,17,51.47,2.06
2998,CMP0150,18,28.01,1.31
2999,CMP0150,19,33.9,1.6
3000,CMP0150,20,20.23,0.97
3001,CMP0151,1,60.0,2.95
3002,CMP0151,2,30.67,1.75
3003,CMP0151,3,53.18,2.18
3004,CMP0151,4,30.1,1.22
3005,CMP0151,5,34.46,1.73
3006,CMP0151,6,42.77,2.44
3007,CMP0151,7,28.22,1.76
3008,CMP0151,8,36.7,2.23
3009,CMP0151,9,39.39,2.21
3010,CMP0151,10,32.53,1.31
3011,CMP0151,11,56.52,2.48
3012,CMP0151,12,22.28,1.38
3013,CMP0151,13,67.65,3.03
3014,CMP0151,14,41.37,2.21
3015,CMP0151,15,71.53,3.22
3016,CMP0151,16,36.24,2.4
3017,CMP0151,17,53.92,2.78
3018,CMP0151,18,30.47,1.33
3019,CMP0151,19,44.39,2.91
3020,CMP0151,20,21.95,1.42
3021,CMP0152,1,5.14,0.32
3022,CMP0152,2,7.46,0.47
3023,CMP0152,3,9.07,0.43
3024,CMP0152,4,7.97,0.38
3025,CMP0152,5,5.59,0.33
3026,CMP0152,6,4.01,0.23
3027,CMP0152,7,4.99,0.31
3028,CMP0152,8,8.85,0.41
3029,CMP0152,9,9.59,0.47
3030,CMP0152,10,9.34,0.48
3031,CMP0152,11,9.89,0.64
3032,CMP0152,12,7.58,0.39
3033,CMP0152,13,9.53,0.55
3034,CMP0152,14,11.14,0.7
3035,CMP0152,15,6.07,0.35
3036,CMP0152,16,13.01,0.56
3037,CMP0152,17,8.37,0.44
3038,CMP0152,18,9.38,0.46
3039,CMP0152,19,6.92,0.42
3040,CMP0152,20,9.66,0.63
3041,CMP0153,1,4.68,0.2
3042,CMP0153,2,7.8,0.31
3043,CMP0153,3,6.44,0.38
3044,CMP0153,4,12.7,0.56
3045,CMP0153,5,11.21,0.56
3046,CMP0153,6,5.86,0.31
3047,CMP0153,7,12.26,0.63
3048,CMP0153,8,10.27,0.53
3049,CMP0153,9,8.16,0.36
3050,CMP0153,10,13.33,0.58
3051,CMP0153,11,8.41,0.4
3052,CMP0153,12,6.36,0.31
3053,CMP0153,13,10.57,0.59
3054,CMP0153,14,17.24,0.7
3055,CMP0153,15,10.54,0.48
3056,CMP0153,16,8.84,0.43
3057,CMP0153,17,9.94,0.53
3058,CMP0153,18,10.37,0.48
3059,CMP0153,19,11.23,0.62
3060,CMP0153,20,6.32,0.3
3061,CMP0154,1,34.37,1.7
3062,CMP0154,2,30.33,1.26
3063,CMP0154,3,38.52,1.84
3064,CMP0154,4,30.05,1.75
3065,CMP0154,5,47.67,2.47
3066,CMP0154,6,43.53,1.8
3067,CMP0154,7,51.77,2.72
3068,CMP0154,8,21.83,1.12
3069,CMP0154,9,31.64,1.44
3070,CMP0154,10,53.67,3.02
3071,CMP0154,11,33.82,2.18
3072,CMP0154,12,63.02,2.55
3073,CMP0154,13,67.27,3.1
3074,CMP0154,14,21.62,1.32
3075,CMP0154,15,20.58,1.35
3076,CMP0154,16,42.29,2.7
3077,CMP0154,17,24.73,1.32
3078,CMP0154,18,47.23,1.91
3079,CMP0154,19,38.39,1.64
3080,CMP0154,20,66.48,2.94
3081,CMP0155,1,8.36,0.45
3082,CMP0155,2,4.32,0.26
3083,CMP0155,3,7.26,0.32
3084,CMP0155,4,12.9,0.58
3085,CMP0155,5,8.23,0.46
3086,CMP0155,6,10.62,0.68
3087,CMP0155,7,14.86,0.64
3088,CMP0155,8,12.93,0.55
3089,CMP0155,9,6.02,0.31
3090,CMP0155,10,9.72,0.64
3091,CMP0155,11,9.4,0.51
3092,CMP0155,12,15.69,0.77
3093,CMP0155,13,18.29,0.78
3094,CMP0155,14,10.92,0.61
3095,CMP0155,15,7.08,0.35
3096,CMP0155,16,15.89,0.74
3097,CMP0155,17,5.3,0.28
3098,CMP0155,18,7.35,0.48
3099,CMP0155,19,13.93,0.61
3100,CMP0155,20,9.7,0.44
3101,CMP0156,1,14.12,0.72
3102,CMP0156,2,16.7,0.94
3103,CMP0156,3,18.49,0.83
3104,CMP0156,4,13.66,0.68
3105,CMP0156,5,8.81,0.52
3106,CMP0156,6,20.03,1.01
3107,CMP0156,7,14.7,0.87
