RecordID,CompanyID,PeriodID,Revenue,OperatingCost,NetProfit,Assets,Liabilities
1521,CMP0077,1,195.34,159.02,36.32,413.49,301.29
1522,CMP0077,2,162.92,135.22,27.7,259.5,139.36
1523,CMP0077,3,173.36,134.76,38.61,406.29,231.82
1524,CMP0077,4,192.05,145.19,46.86,368.07,264.12
1525,CMP0077,5,189.48,115.68,73.8,310.52,125.13
1526,CMP0077,6,185.18,118.79,66.39,297.45,141.78
1527,CMP0077,7,174.97,134.54,40.43,481.18,312.35
1528,CMP0077,8,161.26,136.25,25.01,280.12,141.02
1529,CMP0077,9,183.64,138.02,45.62,349.14,187.68
1530,CMP0077,10,159.25,126.8,32.45,312.02,246.23
1531,CMP0077,11,172.94,124.89,48.06,281.73,167.46
1532,CMP0077,12,174.82,148.35,26.47,490.23,315.06
1533,CMP0077,13,159.26,118.73,40.53,372.65,179.76
1534,CMP0077,14,208.9,175.72,33.18,322.8,205.3
1535,CMP0077,15,181.96,140.27,41.69,309.84,140.41
1536,CMP0077,16,203.93,140.81,63.12,434.07,297.27
1537,CMP0077,17,207.25,135.99,71.26,450.2,220.37
1538,CMP0077,18,216.54,156.48,60.06,619.99,269.24
1539,CMP0077,19,202.0,153.8,48.2,450.14,270.21
1540,CMP0077,20,206.07,149.33,56.74,673.47,432.08
1541,CMP0078,1,177.68,108.9,68.78,308.84,147.4
1542,CMP0078,2,193.71,155.51,38.2,344.26,204.74
1543,CMP0078,3,204.8,154.82,49.98,461.52,198.96
1544,CMP0078,4,203.07,123.86,79.22,415.3,232.69
1545,CMP0078,5,220.11,178.57,41.54,762.72,516.28
1546,CMP0078,6,210.72,178.13,32.59,642.59,372.32
1547,CMP0078,7,212.63,170.35,42.28,517.78,381.51
1548,CMP0078,8,226.72,164.66,62.06,554.05,321.16
1549,CMP0078,9,202.78,142.12,60.67,495.11,375.37
1550,CMP0078,10,227.79,170.09,57.7,513.48,223.25
1551,CMP0078,11,209.09,169.5,39.59,728.89,398.36
1552,CMP0078,12,229.94,188.05,41.89,369.27,263.24
1553,CMP0078,13,252.2,151.52,100.68,520.59,320.33
1554,CMP0078,14,199.23,137.75,61.48,354.15,239.36
1555,CMP0078,15,239.26,202.8,36.47,694.52,335.79
1556,CMP0078,16,252.51,165.67,86.85,509.91,328.58
1557,CMP0078,17,234.0,165.49,68.5,799.96,376.08
1558,CMP0078,18,230.9,157.3,73.6,776.88,405.23
1559,CMP0078,19,242.53,196.01,46.52,689.59,324.37
1560,CMP0078,20,218.96,139.45,79.51,568.28,388.99
1561,CMP0079,1,257.4,194.0,63.41,741.15,509.83
1562,CMP0079,2,254.76,178.66,76.1,401.66,168.46
1563,CMP0079,3,292.51,230.54,61.97,916.73,610.86
1564,CMP0079,4,326.09,252.36,73.73,1105.26,582.05
1565,CMP0079,5,283.78,219.37,64.41,568.3,434.11
1566,CMP0079,6,281.68,233.3,48.38,466.75,340.76
1567,CMP0079,7,264.73,187.22,77.52,806.11,477.59
1568,CMP0079,8,254.03,204.84,49.18,417.58,199.84
1569,CMP0079,9,297.14,239.06,58.07,681.08,432.79
1570,CMP0079,10,250.74,198.28,52.46,497.15,339.45
1571,CMP0079,11,352.79,260.27,92.52,1206.61,749.15
1572,CMP0079,12,249.83,189.65,60.18,550.53,289.76
1573,CMP0079,13,279.04,231.94,47.1,602.52,258.48
1574,CMP0079,14,284.84,235.82,49.02,432.96,308.7
1575,CMP0079,15,312.49,228.25,84.25,569.88,349.96
1576,CMP0079,16,276.66,185.48,91.17,761.18,429.66
1577,CMP0079,17,308.08,234.74,73.34,894.52,420.81
1578,CMP0079,18,353.28,298.03,55.26,721.47,491.47
1579,CMP0079,19,319.58,202.64,116.94,877.22,464.81
1580,CMP0079,20,323.79,274.34,49.45,955.55,401.05
1581,CMP0080,1,61.18,41.46,19.72,135.87,80.06
1582,CMP0080,2,61.0,45.66,15.34,196.81,124.73
1583,CMP0080,3,55.12,42.48,12.64,191.18,145.72
1584,CMP0080,4,60.23,45.89,14.34,143.08,62.64
1585,CMP0080,5,65.67,54.85,10.82,122.25,57.96
1586,CMP0080,6,57.61,48.67,8.94,100.73,55.31
1587,CMP0080,7,55.21,41.87,13.34,148.01,97.8
1588,CMP0080,8,58.06,47.11,10.95,121.42,92.87
1589,CMP0080,9,61.11,41.71,19.4,142.31,81.61
1590,CMP0080,10,65.04,41.05,23.99,220.87,160.74
1591,CMP0080,11,63.84,44.02,19.81,218.98,148.73
1592,CMP0080,12,64.01,49.01,15.01,160.17,106.28
1593,CMP0080,13,73.48,59.33,14.16,256.91,188.93
1594,CMP0080,14,65.77,46.14,19.62,106.9,80.17
1595,CMP0080,15,62.11,45.48,16.63,197.52,84.4
1596,CMP0080,16,71.17,56.07,15.1,118.67,74.3
1597,CMP0080,17,73.41,53.79,19.62,217.37,95.15
1598,CMP0080,18,75.32,59.06,16.26,115.74,63.01
1599,CMP0080,19,74.79,50.47,24.32,143.75,89.6
1600,CMP0080,20,67.64,54.19,13.44,143.49,68.31
1601,CMP0081,1,321.94,251.82,70.12,549.98,402.92
1602,CMP0081,2,327.43,259.18,68.25,867.74,437.62
1603,CMP0081,3,304.48,221.26,83.22,650.56,327.02
1604,CMP0081,4,315.67,238.18,77.5,506.83,352.93
1605,CMP0081,5,301.79,190.9,110.9,951.67,381.62
1606,CMP0081,6,308.92,198.55,110.37,693.38,443.86
1607,CMP0081,7,304.36,194.75,109.61,563.73,432.66
1608,CMP0081,8,345.26,281.39,63.87,601.0,459.15
1609,CMP0081,9,313.17,209.89,103.29,546.73,289.08
1610,CMP0081,10,375.26,269.66,105.59,1210.81,568.69
1611,CMP0081,11,298.24,220.89,77.35,526.85,214.44
1612,CMP0081,12,318.76,243.47,75.29,1049.03,776.43
1613,CMP0081,13,386.74,320.54,66.2,647.99,482.49
1614,CMP0081,14,341.86,277.49,64.38,903.22,590.21
1615,CMP0081,15,304.93,220.86,84.07,591.01,469.02
1616,CMP0081,16,390.77,308.56,82.21,654.21,389.76
1617,CMP0081,17,322.88,222.79,100.09,792.5,508.67
1618,CMP0081,18,352.66,273.79,78.88,1107.16,735.52
1619,CMP0081,19,335.81,233.29,102.52,637.65,502.74
1620,CMP0081,20,347.16,286.52,60.64,734.07,430.32
1621,CMP0082,1,165.26,106.4,58.87,501.9,281.06
1622,CMP0082,2,208.15,148.81,59.34,450.19,298.49
1623,CMP0082,3,212.97,167.77,45.2,402.81,220.4
1624,CMP0082,4,222.03,187.51,34.52,775.99,550.86
1625,CMP0082,5,230.06,195.35,34.71,780.08,539.64
1626,CMP0082,6,226.35,183.11,43.23,748.64,460.87
1627,CMP0082,7,213.33,128.6,84.73,416.93,222.26
1628,CMP0082,8,220.44,149.99,70.44,561.34,372.97
1629,CMP0082,9,251.74,180.31,71.43,526.44,373.74
1630,CMP0082,10,247.62,204.05,43.58,440.47,303.84
1631,CMP0082,11,210.79,151.27,59.52,393.05,251.1
1632,CMP0082,12,247.98,158.01,89.97,636.04,398.8
1633,CMP0082,13,262.68,162.38,100.3,415.81,183.25
1634,CMP0082,14,266.86,176.34,90.52,583.07,419.03
1635,CMP0082,15,249.64,178.54,71.1,412.07,283.35
1636,CMP0082,16,251.88,194.44,57.44,764.21,369.86
1637,CMP0082,17,249.19,188.16,61.03,705.05,440.33
1638,CMP0082,18,262.02,221.76,40.25,432.43,247.11
1639,CMP0082,19,269.55,175.23,94.32,536.99,419.47
1640,CMP0082,20,250.53,174.87,75.66,593.4,404.11
1641,CMP0083,1,256.94,154.58,102.36,630.55,452.46
1642,CMP0083,2,268.69,186.37,82.32,706.88,508.17
1643,CMP0083,3,233.66,171.08,62.57,723.01,569.25
1644,CMP0083,4,210.59,164.54,46.06,583.51,400.08
1645,CMP0083,5,222.83,184.98,37.86,524.61,333.02
1646,CMP0083,6,225.56,187.25,38.31,411.06,214.4
1647,CMP0083,7,256.27,174.62,81.65,509.31,330.86
1648,CMP0083,8,278.3,226.95,51.34,749.64,477.22
1649,CMP0083,9,298.27,191.74,106.52,669.09,516.6
1650,CMP0083,10,261.41,219.21,42.2,798.91,564.98
1651,CMP0083,11,221.36,149.85,71.52,425.05,199.42
1652,CMP0083,12,236.52,187.75,48.76,570.2,371.78
1653,CMP0083,13,260.24,190.1,70.14,495.45,383.6
1654,CMP0083,14,262.44,208.59,53.85,730.16,391.58
1655,CMP0083,15,284.37,219.86,64.51,567.41,268.95
1656,CMP0083,16,237.78,146.55,91.23,395.59,178.17
1657,CMP0083,17,253.98,199.53,54.46,827.91,643.83
1658,CMP0083,18,303.96,247.98,55.98,677.71,413.56
1659,CMP0083,19,287.92,192.66,95.26,963.02,658.36
1660,CMP0083,20,270.03,169.26,100.76,430.97,307.7
1661,CMP0084,1,238.41,168.92,69.48,416.98,323.57
1662,CMP0084,2,254.19,178.94,75.25,832.88,493.9
1663,CMP0084,3,197.1,123.94,73.16,358.42,251.03
1664,CMP0084,4,221.29,151.98,69.31,704.29,291.66
1665,CMP0084,5,215.2,164.22,50.98,410.98,241.73
1666,CMP0084,6,280.59,231.49,49.1,884.97,415.64
1667,CMP0084,7,227.18,152.32,74.85,688.12,304.62
1668,CMP0084,8,230.02,157.16,72.86,614.3,437.23
1669,CMP0084,9,260.27,211.92,48.35,815.03,346.03
1670,CMP0084,10,227.16,150.09,77.07,767.23,310.24
1671,CMP0084,11,243.28,155.2,88.08,387.67,238.51
1672,CMP0084,12,227.04,140.83,86.21,744.57,470.06
1673,CMP0084,13,280.61,203.42,77.19,593.07,363.37
1674,CMP0084,14,242.08,172.67,69.41,470.87,327.42
1675,CMP0084,15,262.7,175.68,87.02,886.88,586.51
1676,CMP0084,16,226.58,179.09,47.5,732.4,469.62
1677,CMP0084,17,283.62,236.89,46.73,830.09,596.44
1678,CMP0084,18,247.71,209.04,38.66,843.37,447.1
1679,CMP0084,19,251.19,178.87,72.32,560.08,444.24
1680,CMP0084,20,250.69,157.15,93.54,513.03,287.77
1681,CMP0085,1,497.96,390.45,107.5,1078.78,733.78
1682,CMP0085,2,450.75,376.42,74.33,1079.23,715.04
1683,CMP0085,3,400.74,286.19,114.55,1257.01,778.14
1684,CMP0085,4,432.75,318.32,114.43,1222.46,625.32
1685,CMP0085,5,468.12,359.18,108.94,1008.84,568.74
1686,CMP0085,6,393.35,324.98,68.37,1233.97,851.84
1687,CMP0085,7,464.48,306.0,158.48,1509.47,696.11
1688,CMP0085,8,473.01,365.43,107.58,767.25,570.02
1689,CMP0085,9,470.04,346.89,123.15,903.57,371.05
1690,CMP0085,10,358.27,280.56,77.71,594.23,287.41
1691,CMP0085,11,516.04,423.33,92.71,951.07,512.36
1692,CMP0085,12,484.81,372.67,112.14,1482.11,1110.96
1693,CMP0085,13,565.53,480.31,85.23,1738.91,1305.59
1694,CMP0085,14,541.29,428.82,112.47,1226.11,763.74
1695,CMP0085,15,501.74,333.04,168.7,847.83,470.87
1696,CMP0085,16,557.7,375.93,181.76,989.77,580.94
1697,CMP0085,17,534.96,334.21,200.75,1512.95,975.34
1698,CMP0085,18,493.14,400.65,92.49,1526.48,1213.11
1699,CMP0085,19,459.13,321.43,137.69,1531.39,832.57
1700,CMP0085,20,587.07,391.11,195.95,1034.44,535.73
1701,CMP0086,1,251.34,200.6,50.74,520.31,210.18
1702,CMP0086,2,261.24,208.77,52.47,626.48,291.57
1703,CMP0086,3,276.22,206.74,69.48,827.88,381.02
1704,CMP0086,4,301.59,230.55,71.04,508.72,353.18
1705,CMP0086,5,260.9,183.5,77.4,682.64,467.99
1706,CMP0086,6,291.26,220.56,70.7,699.31,326.98
1707,CMP0086,7,328.52,252.63,75.89,949.93,656.96
1708,CMP0086,8,308.96,252.41,56.54,1079.39,768.11
1709,CMP0086,9,262.87,202.67,60.2,549.39,221.73
1710,CMP0086,10,271.05,223.65,47.4,833.47,358.03
1711,CMP0086,11,332.0,268.05,63.96,1094.87,467.79
1712,CMP0086,12,347.11,214.03,133.08,1128.79,875.52
1713,CMP0086,13,320.87,222.0,98.88,1033.72,675.59
1714,CMP0086,14,332.36,238.9,93.45,641.37,329.46
1715,CMP0086,15,314.1,203.45,110.64,725.43,446.48
1716,CMP0086,16,327.32,258.85,68.47,968.7,705.27
1717,CMP0086,17,291.79,236.78,55.01,941.94,661.46
1718,CMP0086,18,318.55,264.92,53.63,751.22,582.6
1719,CMP0086,19,329.92,258.39,71.53,577.41,294.94
1720,CMP0086,20,295.5,207.61,87.89,487.69,341.39
1721,CMP0087,1,189.2,124.94,64.27,505.39,341.38
1722,CMP0087,2,169.74,116.03,53.7,468.62,200.32
1723,CMP0087,3,192.66,144.15,48.51,582.1,374.25
1724,CMP0087,4,181.24,146.59,34.65,457.96,317.11
1725,CMP0087,5,233.97,155.26,78.71,702.78,324.16
1726,CMP0087,6,192.84,157.4,35.44,619.91,483.91
1727,CMP0087,7,188.11,127.99,60.13,518.52,392.93
1728,CMP0087,8,207.42,144.95,62.48,684.18,345.01
1729,CMP0087,9,235.33,166.43,68.9,683.83,506.44
1730,CMP0087,10,196.72,156.93,39.79,663.64,430.93
1731,CMP0087,11,231.65,156.61,75.04,689.88,403.71
1732,CMP0087,12,219.6,135.4,84.2,530.32,368.62
1733,CMP0087,13,219.44,157.84,61.6,739.33,381.29
1734,CMP0087,14,225.75,168.53,57.22,482.67,289.54
1735,CMP0087,15,207.06,172.66,34.41,489.71,204.12
1736,CMP0087,16,212.84,152.09,60.75,626.3,359.08
1737,CMP0087,17,241.42,164.32,77.1,829.36,363.95
1738,CMP0087,18,208.46,163.9,44.56,361.9,179.48
1739,CMP0087,19,239.82,176.3,63.52,479.39,255.47
1740,CMP0087,20,230.79,188.29,42.5,464.54,291.9
1741,CMP0088,1,344.59,291.87,52.72,622.49,367.53
1742,CMP0088,2,428.3,288.33,139.97,1174.3,662.37
1743,CMP0088,3,444.22,348.72,95.51,1119.63,881.94
1744,CMP0088,4,365.04,290.22,74.82,1121.63,520.4
1745,CMP0088,5,404.18,266.44,137.74,617.88,252.31
1746,CMP0088,6,393.25,244.42,148.83,1257.28,778.01
1747,CMP0088,7,376.42,263.65,112.77,875.75,522.39
1748,CMP0088,8,411.26,328.73,82.53,879.58,578.87
1749,CMP0088,9,463.81,371.61,92.2,1523.5,640.76
1750,CMP0088,10,385.36,262.6,122.75,627.78,414.67
1751,CMP0088,11,387.94,300.44,87.5,1216.48,605.98
1752,CMP0088,12,480.38,318.51,161.87,1156.02,757.89
1753,CMP0088,13,433.82,324.77,109.06,1456.38,749.43
1754,CMP0088,14,456.36,322.98,133.38,1583.3,769.9
1755,CMP0088,15,364.89,222.99,141.91,816.73,489.69
1756,CMP0088,16,452.08,368.15,83.93,1516.51,662.65
1757,CMP0088,17,455.47,285.69,169.77,900.08,444.6
1758,CMP0088,18,449.8,318.68,131.12,1190.46,936.9
1759,CMP0088,19,400.06,280.33,119.73,898.68,714.4
1760,CMP0088,20,478.65,322.6,156.05,972.92,612.61
1761,CMP0089,1,298.67,185.74,112.93,743.86,574.51
1762,CMP0089,2,232.82,140.03,92.79,393.73,190.14
1763,CMP0089,3,245.84,187.21,58.62,679.45,301.79
1764,CMP0089,4,268.74,185.8,82.94,441.83,238.5
1765,CMP0089,5,276.15,191.0,85.16,955.54,589.49
1766,CMP0089,6,263.0,207.76,55.24,457.1,269.34
1767,CMP0089,7,297.76,217.96,79.79,686.1,282.52
1768,CMP0089,8,323.82,250.53,73.29,1125.57,679.98
1769,CMP0089,9,255.85,199.47,56.39,574.1,275.42
1770,CMP0089,10,283.75,231.18,52.57,596.47,463.1
1771,CMP0089,11,261.26,163.13,98.13,728.62,344.12
1772,CMP0089,12,266.61,219.66,46.94,572.91,316.07
1773,CMP0089,13,272.7,176.2,96.5,443.51,335.02
1774,CMP0089,14,288.83,195.61,93.22,458.4,240.07
1775,CMP0089,15,264.66,180.6,84.05,719.52,393.48
1776,CMP0089,16,309.03,250.0,59.03,909.67,449.05
1777,CMP0089,17,276.52,222.73,53.79,595.14,343.75
1778,CMP0089,18,324.87,242.01,82.86,581.98,305.02
1779,CMP0089,19,330.37,264.75,65.62,745.62,521.0
1780,CMP0089,20,315.93,225.96,89.97,503.24,260.53
1781,CMP0090,1,342.32,231.5,110.82,1068.99,783.21
1782,CMP0090,2,370.49,289.42,81.07,1032.99,486.77
1783,CMP0090,3,387.13,302.4,84.72,1020.97,547.58
1784,CMP0090,4,390.95,320.96,69.99,854.06,384.34
1785,CMP0090,5,470.71,350.47,120.24,1636.23,1106.8
1786,CMP0090,6,516.12,405.83,110.29,1776.83,1334.94
1787,CMP0090,7,451.92,329.94,121.98,992.07,497.5
1788,CMP0090,8,418.91,294.24,124.67,864.86,441.14
1789,CMP0090,9,435.94,313.35,122.59,922.56,556.13
1790,CMP0090,10,456.07,297.61,158.46,1482.49,882.36
1791,CMP0090,11,468.12,316.95,151.18,1627.43,1044.91
1792,CMP0090,12,397.54,299.48,98.06,870.26,455.69
1793,CMP0090,13,444.46,334.86,109.6,1066.96,564.16
1794,CMP0090,14,426.25,276.21,150.04,961.61,535.62
1795,CMP0090,15,479.04,338.54,140.5,1060.1,847.22
1796,CMP0090,16,443.64,300.71,142.94,1116.81,472.78
1797,CMP0090,17,515.77,320.81,194.97,1523.37,692.64
1798,CMP0090,18,469.18,290.74,178.44,868.33,437.23
1799,CMP0090,19,468.22,311.98,156.23,1125.16,796.2
1800,CMP0090,20,536.05,403.08,132.97,1205.51,842.63
1801,CMP0091,1,120.26,90.46,29.8,253.35,166.06
1802,CMP0091,2,110.48,75.95,34.53,379.07,166.21
1803,CMP0091,3,114.96,75.45,39.51,209.64,117.4
1804,CMP0091,4,123.32,91.82,31.5,209.19,161.93
1805,CMP0091,5,143.89,119.89,24.0,387.32,287.72
1806,CMP0091,6,112.29,68.74,43.55,324.89,239.28
1807,CMP0091,7,119.49,89.96,29.53,204.74,127.79
1808,CMP0091,8,119.72,89.98,29.74,220.05,163.52
1809,CMP0091,9,111.6,67.72,43.87,212.0,118.7
1810,CMP0091,10,124.6,88.94,35.65,303.59,171.31
1811,CMP0091,11,126.2,104.15,22.05,396.43,259.69
1812,CMP0091,12,131.23,111.14,20.09,352.44,163.61
1813,CMP0091,13,124.56,86.18,38.38,204.17,129.39
1814,CMP0091,14,140.04,111.95,28.1,255.47,165.45
1815,CMP0091,15,143.41,86.08,57.32,367.19,178.4
1816,CMP0091,16,129.25,89.91,39.34,284.3,187.2
1817,CMP0091,17,139.67,85.9,53.78,396.78,196.96
1818,CMP0091,18,145.68,110.47,35.21,404.01,289.57
1819,CMP0091,19,124.84,76.96,47.88,386.79,179.07
1820,CMP0091,20,141.51,114.33,27.18,272.12,178.54
1821,CMP0092,1,215.19,129.94,85.25,621.74,306.15
1822,CMP0092,2,259.48,217.11,42.37,816.94,557.36
1823,CMP0092,3,220.46,174.08,46.38,462.65,334.29
1824,CMP0092,4,278.81,184.3,94.51,523.88,391.1
1825,CMP0092,5,325.25,198.97,126.29,749.45,377.02
1826,CMP0092,6,262.72,177.2,85.52,813.38,443.93
1827,CMP0092,7,292.64,200.6,92.04,748.93,415.55
1828,CMP0092,8,266.08,171.3,94.78,880.33,507.38
1829,CMP0092,9,288.75,191.89,96.86,993.67,634.92
1830,CMP0092,10,305.45,251.44,54.01,866.14,645.93
1831,CMP0092,11,245.54,177.01,68.52,838.06,616.74
1832,CMP0092,12,295.17,180.03,115.14,529.65,416.42
1833,CMP0092,13,317.88,198.51,119.37,908.98,470.24
1834,CMP0092,14,316.8,193.4,123.4,597.13,340.24
1835,CMP0092,15,292.69,204.72,87.97,697.19,451.45
1836,CMP0092,16,293.29,227.74,65.55,617.3,258.01
1837,CMP0092,17,344.7,249.44,95.27,605.27,380.09
1838,CMP0092,18,306.13,204.91,101.22,784.62,510.7
1839,CMP0092,19,273.96,228.57,45.38,416.58,235.39
1840,CMP0092,20,277.86,227.33,50.53,444.16,206.25
1841,CMP0093,1,145.48,109.71,35.77,382.22,179.8
1842,CMP0093,2,163.23,118.34,44.89,472.53,258.49
1843,CMP0093,3,171.69,134.68,37.01,374.83,299.78
1844,CMP0093,4,165.4,110.49,54.92,444.42,228.12
1845,CMP0093,5,171.17,120.75,50.42,506.84,349.55
1846,CMP0093,6,139.39,96.97,42.42,434.56,268.16
1847,CMP0093,7,165.13,100.88,64.25,412.56,185.73
1848,CMP0093,8,179.46,113.43,66.03,540.73,365.7
1849,CMP0093,9,175.42,136.29,39.13,333.52,154.55
1850,CMP0093,10,158.9,102.6,56.31,456.5,246.98
1851,CMP0093,11,204.09,152.9,51.19,577.9,277.31
1852,CMP0093,12,162.42,127.16,35.26,396.41,270.93
1853,CMP0093,13,148.03,103.13,44.9,483.92,358.84
1854,CMP0093,14,162.19,124.11,38.08,346.82,198.54
1855,CMP0093,15,184.34,145.92,38.42,487.54,369.11
1856,CMP0093,16,174.44,104.8,69.63,359.78,275.45
1857,CMP0093,17,170.05,124.12,45.93,451.48,314.68
1858,CMP0093,18,181.91,153.77,28.14,311.16,194.46
1859,CMP0093,19,210.07,160.25,49.82,375.76,239.72
1860,CMP0093,20,191.12,157.32,33.8,580.66,463.64
1861,CMP0094,1,458.12,387.61,70.51,1105.22,491.8
1862,CMP0094,2,493.03,389.0,104.02,1002.33,554.66
1863,CMP0094,3,452.55,327.07,125.48,1023.41,682.63
1864,CMP0094,4,482.72,371.63,111.09,944.35,475.72
1865,CMP0094,5,495.69,338.9,156.79,1562.91,1080.11
1866,CMP0094,6,483.95,402.07,81.88,1342.75,1048.33
1867,CMP0094,7,490.16,404.99,85.18,1240.67,829.23
1868,CMP0094,8,522.54,339.9,182.63,1471.16,849.45
1869,CMP0094,9,543.63,434.31,109.32,1421.13,690.49
1870,CMP0094,10,495.8,376.48,119.32,1274.86,813.85
1871,CMP0094,11,488.25,361.59,126.66,1004.48,557.94
1872,CMP0094,12,590.25,408.48,181.78,1300.35,851.71
1873,CMP0094,13,574.18,425.25,148.93,1883.38,1021.26
1874,CMP0094,14,563.06,464.65,98.41,1522.28,628.25
1875,CMP0094,15,441.65,298.94,142.71,1396.34,1080.67
1876,CMP0094,16,557.46,427.51,129.95,962.05,440.05
1877,CMP0094,17,658.14,533.76,124.38,2236.16,1376.18
1878,CMP0094,18,531.9,334.32,197.58,1562.7,1140.2
1879,CMP0094,19,659.69,534.95,124.74,1603.46,1144.9
1880,CMP0094,20,492.53,415.73,76.8,962.64,459.31
1881,CMP0095,1,272.38,164.18,108.2,667.64,356.8
1882,CMP0095,2,250.83,170.66,80.17,621.9,484.01
1883,CMP0095,3,314.28,209.08,105.2,548.27,312.55
1884,CMP0095,4,256.78,164.86,91.93,595.96,261.05
1885,CMP0095,5,252.36,209.96,42.4,718.18,517.86
1886,CMP0095,6,302.93,224.73,78.2,557.67,254.38
1887,CMP0095,7,265.2,192.85,72.35,690.88,367.3
1888,CMP0095,8,289.6,230.17,59.42,785.38,378.8
1889,CMP0095,9,314.73,201.35,113.38,859.68,643.25
1890,CMP0095,10,319.88,202.08,117.8,645.99,285.15
1891,CMP0095,11,287.83,226.39,61.45,560.12,434.48
1892,CMP0095,12,324.12,225.27,98.85,1029.64,518.72
1893,CMP0095,13,313.47,193.48,119.99,533.18,331.51
1894,CMP0095,14,333.81,282.51,51.31,697.83,459.09
1895,CMP0095,15,326.31,210.96,115.35,509.72,380.18
1896,CMP0095,16,314.75,204.24,110.51,679.51,390.53
1897,CMP0095,17,308.61,238.84,69.77,899.41,488.99
1898,CMP0095,18,316.61,237.71,78.9,607.8,344.38
1899,CMP0095,19,371.04,248.56,122.48,717.98,360.69
1900,CMP0095,20,330.38,265.8,64.58,963.53,387.56
1901,CMP0096,1,333.31,261.75,71.57,618.88,351.97
1902,CMP0096,2,285.38,193.95,91.43,670.71,484.08
1903,CMP0096,3,234.61,166.24,68.37,676.89,393.21
1904,CMP0096,4,358.51,275.14,83.37,1004.09,570.65
1905,CMP0096,5,317.47,266.53,50.94,850.61,472.98
1906,CMP0096,6,332.08,251.52,80.56,639.93,411.06
1907,CMP0096,7,388.17,296.45,91.72,1037.92,479.87
1908,CMP0096,8,337.14,277.52,59.62,580.34,417.2
1909,CMP0096,9,336.65,232.94,103.71,1000.04,641.43
1910,CMP0096,10,330.06,272.52,57.54,570.31,300.08
1911,CMP0096,11,366.14,245.28,120.86,588.48,265.06
1912,CMP0096,12,387.27,305.28,81.99,780.59,409.1
1913,CMP0096,13,292.0,189.28,102.71,523.58,375.28
1914,CMP0096,14,321.99,272.25,49.74,1006.49,766.43
1915,CMP0096,15,372.82,265.94,106.87,1144.5,500.44
1916,CMP0096,16,368.98,248.78,120.21,1273.65,867.4
1917,CMP0096,17,401.07,263.76,137.31,640.45,436.33
1918,CMP0096,18,329.05,219.9,109.15,527.13,289.56
1919,CMP0096,19,436.31,340.97,95.34,692.3,499.17
1920,CMP0096,20,366.07,228.0,138.07,666.13,309.57
1921,CMP0097,1,113.4,71.98,41.42,231.83,108.29
1922,CMP0097,2,118.7,90.58,28.13,213.75,138.27
1923,CMP0097,3,124.08,79.91,44.17,382.65,162.21
1924,CMP0097,4,131.28,105.9,25.39,285.91,124.62
1925,CMP0097,5,138.68,96.12,42.56,400.94,201.16
1926,CMP0097,6,116.69,80.7,36.0,329.65,176.87
1927,CMP0097,7,122.72,86.42,36.29,428.25,196.59
1928,CMP0097,8,117.91,91.66,26.24,211.7,148.69
1929,CMP0097,9,121.92,93.76,28.16,409.38,186.9
1930,CMP0097,10,120.68,100.88,19.8,200.05,121.17
1931,CMP0097,11,143.34,100.14,43.2,477.21,353.37
1932,CMP0097,12,143.74,94.56,49.18,355.21,280.96
1933,CMP0097,13,140.24,86.54,53.7,338.63,225.4
1934,CMP0097,14,111.12,67.05,44.07,366.79,203.43
1935,CMP0097,15,135.09,107.35,27.74,337.7,163.81
1936,CMP0097,16,144.7,122.94,21.76,375.47,213.29
1937,CMP0097,17,125.04,94.02,31.02,369.54,219.07
1938,CMP0097,18,136.76,107.16,29.59,448.22,311.15
1939,CMP0097,19,129.36,94.26,35.09,415.2,289.31
1940,CMP0097,20,155.93,109.91,46.01,488.55,250.66
1941,CMP0098,1,335.02,283.81,51.21,547.12,403.46
1942,CMP0098,2,407.55,265.24,142.32,1011.76,553.7
1943,CMP0098,3,415.33,302.38,112.95,753.67,490.74
1944,CMP0098,4,376.8,308.61,68.19,962.37,419.54
1945,CMP0098,5,449.73,330.13,119.59,1168.44,583.54
1946,CMP0098,6,369.75,254.0,115.74,1278.56,692.41
1947,CMP0098,7,433.97,328.09,105.87,1499.29,659.9
1948,CMP0098,8,412.47,249.68,162.79,641.73,485.67
1949,CMP0098,9,485.82,353.41,132.41,1644.96,920.29
1950,CMP0098,10,419.99,281.46,138.54,1138.18,779.28
1951,CMP0098,11,370.98,274.28,96.7,862.47,403.28
1952,CMP0098,12,365.37,239.56,125.81,635.13,381.36
1953,CMP0098,13,410.12,272.06,138.07,700.5,370.54
1954,CMP0098,14,415.86,255.86,160.0,1453.34,885.19
1955,CMP0098,15,365.61,227.24,138.37,684.37,325.63
1956,CMP0098,16,458.59,343.95,114.65,1366.25,577.53
1957,CMP0098,17,458.86,292.38,166.48,1472.5,953.34
1958,CMP0098,18,512.07,365.17,146.9,1393.23,1015.53
1959,CMP0098,19,527.99,418.68,109.31,1206.53,802.63
1960,CMP0098,20,509.72,430.02,79.7,1740.29,1292.05
1961,CMP0099,1,59.06,45.38,13.68,203.04,134.43
1962,CMP0099,2,68.33,50.38,17.95,140.55,71.51
1963,CMP0099,3,60.18,42.45,17.73,124.03,94.02
1964,CMP0099,4,57.28,42.43,14.86,154.73,97.45
1965,CMP0099,5,60.36,45.3,15.06,209.39,108.2
1966,CMP0099,6,68.04,46.25,21.79,140.62,104.67
