RnDID,CompanyID,PeriodID,RnDSpending
2619,CMP0131,19,23.89
2620,CMP0131,20,27.26
2621,CMP0132,1,20.9
2622,CMP0132,2,36.38
2623,CMP0132,3,14.23
2624,CMP0132,4,21.53
2625,CMP0132,5,12.7
2626,CMP0132,6,19.12
2627,CMP0132,7,22.64
2628,CMP0132,8,36.09
2629,CMP0132,9,23.71
2630,CMP0132,10,32.18
2631,CMP0132,11,22.03
2632,CMP0132,12,28.41
2633,CMP0132,13,35.92
2634,CMP0132,14,19.85
2635,CMP0132,15,29.69
2636,CMP0132,16,5.38
2637,CMP0132,17,5.86
2638,CMP0132,18,28.77
2639,CMP0132,19,28.76
2640,CMP0132,20,19.33
2641,CMP0133,1,6.97
2642,CMP0133,2,1.78
2643,CMP0133,3,2.97
2644,CMP0133,4,1.28
2645,CMP0133,5,5.12
2646,CMP0133,6,6.7
2647,CMP0133,7,2.29
2648,CMP0133,8,1.26
2649,CMP0133,9,4.69
2650,CMP0133,10,3.85
2651,CMP0133,11,2.28
2652,CMP0133,12,2.74
2653,CMP0133,13,4.19
2654,CMP0133,14,3.91
2655,CMP0133,15,2.0
2656,CMP0133,16,1.55
2657,CMP0133,17,2.38
2658,CMP0133,18,7.02
2659,CMP0133,19,2.52
2660,CMP0133,20,4.66
2661,CMP0134,1,1.48
2662,CMP0134,2,6.78
2663,CMP0134,3,11.83
2664,CMP0134,4,1.26
2665,CMP0134,5,3.09
2666,CMP0134,6,11.37
2667,CMP0134,7,2.47
2668,CMP0134,8,7.43
2669,CMP0134,9,3.22
2670,CMP0134,10,1.95
2671,CMP0134,11,5.16
2672,CMP0134,12,9.36
2673,CMP0134,13,6.4
2674,CMP0134,14,1.93
2675,CMP0134,15,10.94
2676,CMP0134,16,3.38
2677,CMP0134,17,5.14
2678,CMP0134,18,10.17
2679,CMP0134,19,9.38
2680,CMP0134,20,2.07
2681,CMP0135,1,8.51
2682,CMP0135,2,4.6
2683,CMP0135,3,3.47
2684,CMP0135,4,12.96
2685,CMP0135,5,15.87
2686,CMP0135,6,23.55
2687,CMP0135,7,16.54
2688,CMP0135,8,24.57
2689,CMP0135,9,9.54
2690,CMP0135,10,16.07
2691,CMP0135,11,10.63
2692,CMP0135,12,5.93
2693,CMP0135,13,9.34
2694,CMP0135,14,9.52
2695,CMP0135,15,25.06
2696,CMP0135,16,14.43
2697,CMP0135,17,15.96
2698,CMP0135,18,16.01
2699,CMP0135,19,13.32
2700,CMP0135,20,18.64
2701,CMP0136,1,28.31
2702,CMP0136,2,44.01
2703,CMP0136,3,34.42
2704,CMP0136,4,25.37
2705,CMP0136,5,45.98
2706,CMP0136,6,44.43
2707,CMP0136,7,26.85
2708,CMP0136,8,22.0
2709,CMP0136,9,40.85
2710,CMP0136,10,32.8
2711,CMP0136,11,13.92
2712,CMP0136,12,37.58
2713,CMP0136,13,32.56
2714,CMP0136,14,40.81
2715,CMP0136,15,53.05
2716,CMP0136,16,30.55
2717,CMP0136,17,54.07
2718,CMP0136,18,45.67
2719,CMP0136,19,27.41
2720,CMP0136,20,45.87
2721,CMP0137,1,37.02
2722,CMP0137,2,38.65
2723,CMP0137,3,46.93
2724,CMP0137,4,19.86
2725,CMP0137,5,31.59
2726,CMP0137,6,19.0
2727,CMP0137,7,28.85
2728,CMP0137,8,16.72
2729,CMP0137,9,28.37
2730,CMP0137,10,31.13
2731,CMP0137,11,21.39
2732,CMP0137,12,44.23
2733,CMP0137,13,37.07
2734,CMP0137,14,46.36
2735,CMP0137,15,19.05
2736,CMP0137,16,45.34
2737,CMP0137,17,44.97
2738,CMP0137,18,42.55
2739,CMP0137,19,56.04
2740,CMP0137,20,49.92
2741,CMP0138,1,10.36
2742,CMP0138,2,24.11
2743,CMP0138,3,18.39
2744,CMP0138,4,24.58
2745,CMP0138,5,4.87
2746,CMP0138,6,11.67
2747,CMP0138,7,31.21
2748,CMP0138,8,4.0
2749,CMP0138,9,21.22
2750,CMP0138,10,28.42
2751,CMP0138,11,26.4
2752,CMP0138,12,18.31
2753,CMP0138,13,11.83
2754,CMP0138,14,17.67
2755,CMP0138,15,21.08
2756,CMP0138,16,22.99
2757,CMP0138,17,34.63
2758,CMP0138,18,23.71
2759,CMP0138,19,25.25
2760,CMP0138,20,10.64
2761,CMP0139,1,33.39
2762,CMP0139,2,47.69
2763,CMP0139,3,55.24
2764,CMP0139,4,24.97
2765,CMP0139,5,40.56
2766,CMP0139,6,60.08
2767,CMP0139,7,42.49
2768,CMP0139,8,45.49
2769,CMP0139,9,34.77
2770,CMP0139,10,23.44
2771,CMP0139,11,48.57
2772,CMP0139,12,20.94
2773,CMP0139,13,59.46
2774,CMP0139,14,25.85
2775,CMP0139,15,41.32
2776,CMP0139,16,56.09
2777,CMP0139,17,65.92
2778,CMP0139,18,60.04
2779,CMP0139,19,25.95
2780,CMP0139,20,56.66
2781,CMP0140,1,5.39
2782,CMP0140,2,9.5
2783,CMP0140,3,10.2
2784,CMP0140,4,6.33
2785,CMP0140,5,2.43
2786,CMP0140,6,6.72
2787,CMP0140,7,7.09
2788,CMP0140,8,11.76
2789,CMP0140,9,3.18
2790,CMP0140,10,7.92
2791,CMP0140,11,6.76
2792,CMP0140,12,13.57
2793,CMP0140,13,9.47
2794,CMP0140,14,12.16
2795,CMP0140,15,5.39
2796,CMP0140,16,11.2
2797,CMP0140,17,1.77
2798,CMP0140,18,9.33
2799,CMP0140,19,2.48
2800,CMP0140,20,12.64
2801,CMP0141,1,66.11
2802,CMP0141,2,59.01
2803,CMP0141,3,82.54
2804,CMP0141,4,68.23
2805,CMP0141,5,75.94
2806,CMP0141,6,45.44
2807,CMP0141,7,97.82
2808,CMP0141,8,80.95
2809,CMP0141,9,81.84
2810,CMP0141,10,73.92
2811,CMP0141,11,57.87
2812,CMP0141,12,70.59
2813,CMP0141,13,99.92
2814,CMP0141,14,75.04
2815,CMP0141,15,51.37
2816,CMP0141,16,55.45
2817,CMP0141,17,62.53
2818,CMP0141,18,77.55
2819,CMP0141,19,41.23
2820,CMP0141,20,103.55
2821,CMP0142,1,24.38
2822,CMP0142,2,19.41
2823,CMP0142,3,9.26
2824,CMP0142,4,9.87
2825,CMP0142,5,14.65
2826,CMP0142,6,36.47
2827,CMP0142,7,10.76
2828,CMP0142,8,5.54
2829,CMP0142,9,27.52
2830,CMP0142,10,7.42
2831,CMP0142,11,16.85
2832,CMP0142,12,27.12
2833,CMP0142,13,9.45
2834,CMP0142,14,21.73
2835,CMP0142,15,21.86
2836,CMP0142,16,21.05
2837,CMP0142,17,30.55
2838,CMP0142,18,30.77
2839,CMP0142,19,11.49
2840,CMP0142,20,15.37
2841,CMP0143,1,3.01
2842,CMP0143,2,2.67
2843,CMP0143,3,7.2
2844,CMP0143,4,13.32
2845,CMP0143,5,10.16
2846,CMP0143,6,8.49
2847,CMP0143,7,2.81
2848,CMP0143,8,5.78
2849,CMP0143,9,4.82
2850,CMP0143,10,7.94
2851,CMP0143,11,3.65
2852,CMP0143,12,13.48
2853,CMP0143,13,3.35
2854,CMP0143,14,12.08
2855,CMP0143,15,7.55
2856,CMP0143,16,2.52
2857,CMP0143,17,5.5
2858,CMP0143,18,10.99
2859,CMP0143,19,1.93
2860,CMP0143,20,7.37
2861,CMP0144,1,1.15
2862,CMP0144,2,0.84
2863,CMP0144,3,3.32
2864,CMP0144,4,2.96
2865,CMP0144,5,3.41
2866,CMP0144,6,3.84
2867,CMP0144,7,3.02
2868,CMP0144,8,0.79
2869,CMP0144,9,3.37
2870,CMP0144,10,0.59
2871,CMP0144,11,2.58
2872,CMP0144,12,0.56
2873,CMP0144,13,2.38
2874,CMP0144,14,3.97
2875,CMP0144,15,1.2
2876,CMP0144,16,3.89
2877,CMP0144,17,1.72
2878,CMP0144,18,3.06
2879,CMP0144,19,0.85
2880,CMP0144,20,1.77
2881,CMP0145,1,57.7
2882,CMP0145,2,28.51
2883,CMP0145,3,68.91
2884,CMP0145,4,22.24
2885,CMP0145,5,54.31
2886,CMP0145,6,44.96
2887,CMP0145,7,67.53
2888,CMP0145,8,69.52
2889,CMP0145,9,33.66
2890,CMP0145,10,57.34
2891,CMP0145,11,79.72
2892,CMP0145,12,38.18
2893,CMP0145,13,48.18
2894,CMP0145,14,74.72
2895,CMP0145,15,33.2
2896,CMP0145,16,49.19
2897,CMP0145,17,73.67
2898,CMP0145,18,30.47
2899,CMP0145,19,41.98
2900,CMP0145,20,53.27
2901,CMP0146,1,9.73
2902,CMP0146,2,6.17
2903,CMP0146,3,3.05
2904,CMP0146,4,13.34
2905,CMP0146,5,12.57
2906,CMP0146,6,25.09
2907,CMP0146,7,17.55
2908,CMP0146,8,2.83
2909,CMP0146,9,4.01
2910,CMP0146,10,3.39
2911,CMP0146,11,26.4
2912,CMP0146,12,4.53
2913,CMP0146,13,7.13
2914,CMP0146,14,23.27
2915,CMP0146,15,19.89
2916,CMP0146,16,20.16
2917,CMP0146,17,10.59
2918,CMP0146,18,26.98
2919,CMP0146,19,17.32
2920,CMP0146,20,19.25
2921,CMP0147,1,2.26
2922,CMP0147,2,4.18
2923,CMP0147,3,2.41
2924,CMP0147,4,2.33
2925,CMP0147,5,1.18
2926,CMP0147,6,1.35
2927,CMP0147,7,5.72
2928,CMP0147,8,2.23
2929,CMP0147,9,4.16
2930,CMP0147,10,5.3
2931,CMP0147,11,3.67
2932,CMP0147,12,4.23
2933,CMP0147,13,3.07
2934,CMP0147,14,5.84
2935,CMP0147,15,4.41
2936,CMP0147,16,5.72
2937,CMP0147,17,0.92
2938,CMP0147,18,6.7
2939,CMP0147,19,2.34
2940,CMP0147,20,4.12
2941,CMP0148,1,15.26
2942,CMP0148,2,19.02
2943,CMP0148,3,16.79
2944,CMP0148,4,3.21
2945,CMP0148,5,15.52
2946,CMP0148,6,15.56
2947,CMP0148,7,7.25
2948,CMP0148,8,23.4
2949,CMP0148,9,11.09
2950,CMP0148,10,5.45
2951,CMP0148,11,8.18
2952,CMP0148,12,8.12
2953,CMP0148,13,11.74
2954,CMP0148,14,5.82
2955,CMP0148,15,7.21
2956,CMP0148,16,14.05
2957,CMP0148,17,14.64
2958,CMP0148,18,10.92
2959,CMP0148,19,5.67
2960,CMP0148,20,22.94
2961,CMP0149,1,10.76
2962,CMP0149,2,16.01
2963,CMP0149,3,14.68
2964,CMP0149,4,9.08
2965,CMP0149,5,3.8
2966,CMP0149,6,15.8
2967,CMP0149,7,6.21
2968,CMP0149,8,11.63
2969,CMP0149,9,6.74
2970,CMP0149,10,7.3
2971,CMP0149,11,16.23
2972,CMP0149,12,15.88
2973,CMP0149,13,15.66
2974,CMP0149,14,21.32
2975,CMP0149,15,18.66
2976,CMP0149,16,10.59
2977,CMP0149,17,3.33
2978,CMP0149,18,2.4
2979,CMP0149,19,11.74
2980,CMP0149,20,17.32
2981,CMP0150,1,23.16
2982,CMP0150,2,19.55
2983,CMP0150,3,20.78
2984,CMP0150,4,11.59
2985,CMP0150,5,13.21
2986,CMP0150,6,4.44
2987,CMP0150,7,9.03
2988,CMP0150,8,7.35
2989,CMP0150,9,29.55
2990,CMP0150,10,12.27
2991,CMP0150,11,9.71
2992,CMP0150,12,11.24
2993,CMP0150,13,26.99
2994,CMP0150,14,20.0
2995,CMP0150,15,18.09
2996,CMP0150,16,8.16
2997,CMP0150,17,5.84
2998,CMP0150,18,25.76
2999,CMP0150,19,28.93
3000,CMP0150,20,15.44
3001,CMP0151,1,33.33
3002,CMP0151,2,12.12
3003,CMP0151,3,20.95
3004,CMP0151,4,21.53
3005,CMP0151,5,30.06
3006,CMP0151,6,31.12
3007,CMP0151,7,30.49
3008,CMP0151,8,19.67
3009,CMP0151,9,30.97
3010,CMP0151,10,38.98
3011,CMP0151,11,22.91
3012,CMP0151,12,29.97
3013,CMP0151,13,25.33
3014,CMP0151,14,23.28
3015,CMP0151,15,43.52
3016,CMP0151,16,14.64
3017,CMP0151,17,46.74
3018,CMP0151,18,46.42
3019,CMP0151,19,15.45
3020,CMP0151,20,25.54
3021,CMP0152,1,3.38
3022,CMP0152,2,3.18
3023,CMP0152,3,8.58
3024,CMP0152,4,3.99
3025,CMP0152,5,4.5
3026,CMP0152,6,8.68
3027,CMP0152,7,1.91
3028,CMP0152,8,1.86
3029,CMP0152,9,4.83
3030,CMP0152,10,1.81
3031,CMP0152,11,2.54
3032,CMP0152,12,10.79
3033,CMP0152,13,1.94
3034,CMP0152,14,4.27
3035,CMP0152,15,2.46
3036,CMP0152,16,7.28
3037,CMP0152,17,9.07
3038,CMP0152,18,6.14
3039,CMP0152,19,4.21
3040,CMP0152,20,3.65
3041,CMP0153,1,4.98
3042,CMP0153,2,5.02
3043,CMP0153,3,3.89
3044,CMP0153,4,3.08
3045,CMP0153,5,1.32
3046,CMP0153,6,2.06
3047,CMP0153,7,4.67
3048,CMP0153,8,7.53
3049,CMP0153,9,3.65
3050,CMP0153,10,6.74
3051,CMP0153,11,1.74
3052,CMP0153,12,5.67
3053,CMP0153,13,5.59
3054,CMP0153,14,10.62
3055,CMP0153,15,10.2
3056,CMP0153,16,12.62
3057,CMP0153,17,4.93
3058,CMP0153,18,9.75
3059,CMP0153,19,1.42
3060,CMP0153,20,6.27
3061,CMP0154,1,55.7
3062,CMP0154,2,64.42
3063,CMP0154,3,99.92
3064,CMP0154,4,54.26
3065,CMP0154,5,55.63
3066,CMP0154,6,73.91
3067,CMP0154,7,69.95
3068,CMP0154,8,102.98
3069,CMP0154,9,79.27
3070,CMP0154,10,104.22
3071,CMP0154,11,60.49
3072,CMP0154,12,60.99
3073,CMP0154,13,73.5
3074,CMP0154,14,97.08
3075,CMP0154,15,65.66
3076,CMP0154,16,55.44
3077,CMP0154,17,93.97
3078,CMP0154,18,27.5
3079,CMP0154,19,123.47
3080,CMP0154,20,88.08
3081,CMP0155,1,6.41
3082,CMP0155,2,1.07
3083,CMP0155,3,3.21
3084,CMP0155,4,4.08
3085,CMP0155,5,5.85
3086,CMP0155,6,8.94
3087,CMP0155,7,10.97
3088,CMP0155,8,6.95
3089,CMP0155,9,5.34
3090,CMP0155,10,2.79
3091,CMP0155,11,8.12
3092,CMP0155,12,8.87
3093,CMP0155,13,4.41
3094,CMP0155,14,8.14
3095,CMP0155,15,10.16
3096,CMP0155,16,3.01
3097,CMP0155,17,2.84
3098,CMP0155,18,11.71
3099,CMP0155,19,2.81
3100,CMP0155,20,4.58
3101,CMP0156,1,4.68
3102,CMP0156,2,13.97
3103,CMP0156,3,3.15
3104,CMP0156,4,13.49
3105,CMP0156,5,4.78
3106,CMP0156,6,15.16
3107,CMP0156,7,4.05
3108,CMP0156,8,5.52
3109,CMP0156,9,14.53
3110,CMP0156,10,14.67
3111,CMP0156,11,16.75
3112,CMP0156,12,11.95
3113,CMP0156,13,5.74
3114,CMP0156,14,12.02
3115,CMP0156,15,12.09
3116,CMP0156,16,15.06
3117,CMP0156,17,18.53
3118,CMP0156,18,9.61
3119,CMP0156,19,2.72
3120,CMP0156,20,7.45
3121,CMP0157,1,49.79
3122,CMP0157,2,48.35
3123,CMP0157,3,92.19
3124,CMP0157,4,84.0
3125,CMP0157,5,79.22
3126,CMP0157,6,48.1
3127,CMP0157,7,94.5
3128,CMP0157,8,114.77
3129,CMP0157,9,58.86
3130,CMP0157,10,98.32
3131,CMP0157,11,87.08
3132,CMP0157,12,50.32
3133,CMP0157,13,66.6
3134,CMP0157,14,108.49
3135,CMP0157,15,58.05
3136,CMP0157,16,53.7
3137,CMP0157,17,79.8
3138,CMP0157,18,63.8
3139,CMP0157,19,125.67
3140,CMP0157,20,98.71
3141,CMP0158,1,7.76
3142,CMP0158,2,23.93
3143,CMP0158,3,6.77
3144,CMP0158,4,22.07
3145,CMP0158,5,11.77
3146,CMP0158,6,13.13
3147,CMP0158,7,21.07
3148,CMP0158,8,5.71
3149,CMP0158,9,6.75
3150,CMP0158,10,20.62
3151,CMP0158,11,7.53
3152,CMP0158,12,16.13
3153,CMP0158,13,10.21
3154,CMP0158,14,6.5
3155,CMP0158,15,22.89
3156,CMP0158,16,17.66
3157,CMP0158,17,11.65
3158,CMP0158,18,26.18
3159,CMP0158,19,11.32
3160,CMP0158,20,15.38
3161,CMP0159,1,57.45
3162,CMP0159,2,43.38
3163,CMP0159,3,77.1
3164,CMP0159,4,117.9
3165,CMP0159,5,100.65
3166,CMP0159,6,72.52
3167,CMP0159,7,81.65
3168,CMP0159,8,66.72
3169,CMP0159,9,83.18
3170,CMP0159,10,54.05
3171,CMP0159,11,101.58
3172,CMP0159,12,79.1
3173,CMP0159,13,66.35
3174,CMP0159,14,126.44
3175,CMP0159,15,99.13
3176,CMP0159,16,107.99
3177,CMP0159,17,145.78
3178,CMP0159,18,75.27
3179,CMP0159,19,61.0
3180,CMP0159,20,50.59
3181,CMP0160,1,19.83
3182,CMP0160,2,12.34
3183,CMP0160,3,5.94
3184,CMP0160,4,7.99
3185,CMP0160,5,32.78
3186,CMP0160,6,22.42
3187,CMP0160,7,15.37
3188,CMP0160,8,11.65
3189,CMP0160,9,17.73
3190,CMP0160,10,18.3
3191,CMP0160,11,7.32
3192,CMP0160,12,21.52
3193,CMP0160,13,15.09
3194,CMP0160,14,18.89
3195,CMP0160,15,9.63
3196,CMP0160,16,3.11
3197,CMP0160,17,5.48
3198,CMP0160,18,36.89
3199,CMP0160,19,8.16
3200,CMP0160,20,20.01
3201,CMP0161,1,1.21
3202,CMP0161,2,4.03
3203,CMP0161,3,5.71
3204,CMP0161,4,6.9
3205,CMP0161,5,2.89
3206,CMP0161,6,3.86
3207,CMP0161,7,1.7
3208,CMP0161,8,10.71
3209,CMP0161,9,6.17
3210,CMP0161,10,5.48
3211,CMP0161,11,8.74
3212,CMP0161,12,10.19
3213,CMP0161,13,5.78
3214,CMP0161,14,8.57
3215,CMP0161,15,11.14
3216,CMP0161,16,1.94
3217,CMP0161,17,11.53
3218,CMP0161,18,12.59
3219,CMP0161,19,5.02
3220,CMP0161,20,10.84
3221,CMP0162,1,98.85
3222,CMP0162,2,49.63
3223,CMP0162,3,65.58
3224,CMP0162,4,37.24
3225,CMP0162,5,133.79
3226,CMP0162,6,118.25
3227,CMP0162,7,126.47
3228,CMP0162,8,45.39
3229,CMP0162,9,139.24
3230,CMP0162,10,65.56
3231,CMP0162,11,60.11
3232,CMP0162,12,84.67
3233,CMP0162,13,69.89
3234,CMP0162,14,117.0
3235,CMP0162,15,105.52
3236,CMP0162,16,99.52
3237,CMP0162,17,130.43
3238,CMP0162,18,76.91
3239,CMP0162,19,116.11
3240,CMP0162,20,73.51
3241,CMP0163,1,20.29
3242,CMP0163,2,7.67
3243,CMP0163,3,3.15
3244,CMP0163,4,16.4
3245,CMP0163,5,12.95
3246,CMP0163,6,10.53
3247,CMP0163,7,22.36
3248,CMP0163,8,7.83
3249,CMP0163,9,12.36
3250,CMP0163,10,25.24
3251,CMP0163,11,16.92
3252,CMP0163,12,22.79
3253,CMP0163,13,28.16
3254,CMP0163,14,30.81
3255,CMP0163,15,30.35
3256,CMP0163,16,15.17
3257,CMP0163,17,21.06
3258,CMP0163,18,29.25
3259,CMP0163,19,28.15
3260,CMP0163,20,17.64
3261,CMP0164,1,5.86
3262,CMP0164,2,3.71
3263,CMP0164,3,16.04
3264,CMP0164,4,2.07
3265,CMP0164,5,12.73
3266,CMP0164,6,3.27
3267,CMP0164,7,16.37
3268,CMP0164,8,13.89
3269,CMP0164,9,6.32
3270,CMP0164,10,15.83
3271,CMP0164,11,12.44
3272,CMP0164,12,3.59
3273,CMP0164,13,11.39
3274,CMP0164,14,19.35
3275,CMP0164,15,15.37
3276,CMP0164,16,11.96
3277,CMP0164,17,2.82
3278,CMP0164,18,6.66
3279,CMP0164,19,3.81
3280,CMP0164,20,10.46
3281,CMP0165,1,7.13
3282,CMP0165,2,8.49
3283,CMP0165,3,6.02
3284,CMP0165,4,5.49
3285,CMP0165,5,4.66
3286,CMP0165,6,7.81
3287,CMP0165,7,5.8
3288,CMP0165,8,16.32
3289,CMP0165,9,7.12
3290,CMP0165,10,15.25
3291,CMP0165,11,15.75
3292,CMP0165,12,2.18
3293,CMP0165,13,9.09
3294,CMP0165,14,15.26
3295,CMP0165,15,14.05
3296,CMP0165,16,17.29
3297,CMP0165,17,12.11
3298,CMP0165,18,2.7
3299,CMP0165,19,11.99
3300,CMP0165,20,14.78
3301,CMP0166,1,4.13
3302,CMP0166,2,1.37
3303,CMP0166,3,3.34
3304,CMP0166,4,2.53
3305,CMP0166,5,3.36
3306,CMP0166,6,1.27
3307,CMP0166,7,1.54
3308,CMP0166,8,4.62
3309,CMP0166,9,1.18
3310,CMP0166,10,1.51
3311,CMP0166,11,4.1
3312,CMP0166,12,5.64
3313,CMP0166,13,3.27
3314,CMP0166,14,1.4
3315,CMP0166,15,5.08
3316,CMP0166,16,4.12
3317,CMP0166,17,4.16
3318,CMP0166,18,5.15
3319,CMP0166,19,5.35
3320,CMP0166,20,1.43
3321,CMP0167,1,5.94
3322,CMP0167,2,13.56
3323,CMP0167,3,4.23
3324,CMP0167,4,15.67
3325,CMP0167,5,13.13
3326,CMP0167,6,15.0
3327,CMP0167,7,10.82
3328,CMP0167,8,13.04
3329,CMP0167,9,9.0
3330,CMP0167,10,4.92
3331,CMP0167,11,7.54
3332,CMP0167,12,7.16
3333,CMP0167,13,10.4
3334,CMP0167,14,3.19
3335,CMP0167,15,9.47
3336,CMP0167,16,3.27
3337,CMP0167,17,15.39
3338,CMP0167,18,16.24
3339,CMP0167,19,16.05
3340,CMP0167,20,11.92
3341,CMP0168,1,7.86
3342,CMP0168,2,8.36
3343,CMP0168,3,2.83
3344,CMP0168,4,6.69
3345,CMP0168,5,10.07
3346,CMP0168,6,3.48
3347,CMP0168,7,5.41
3348,CMP0168,8,6.78
3349,CMP0168,9,5.25
3350,CMP0168,10,2.8
3351,CMP0168,11,6.58
3352,CMP0168,12,2.22
3353,CMP0168,13,2.22
3354,CMP0168,14,8.83
3355,CMP0168,15,6.91
3356,CMP0168,16,9.99
3357,CMP0168,17,1.25
3358,CMP0168,18,1.84
3359,CMP0168,19,4.21
3360,CMP0168,20,11.3
3361,CMP0169,1,14.6
3362,CMP0169,2,14.75
3363,CMP0169,3,11.21
3364,CMP0169,4,17.96
3365,CMP0169,5,8.52
3366,CMP0169,6,16.04
3367,CMP0169,7,11.54
3368,CMP0169,8,19.51
3369,CMP0169,9,9.17
3370,CMP0169,10,20.85
3371,CMP0169,11,6.94
3372,CMP0169,12,6.32
3373,CMP0169,13,19.44
3374,CMP0169,14,10.19
3375,CMP0169,15,18.01
3376,CMP0169,16,17.43
3377,CMP0169,17,22.14
3378,CMP0169,18,15.88
3379,CMP0169,19,11.92
3380,CMP0169,20,12.0
3381,CMP0170,1,5.21
3382,CMP0170,2,8.11
3383,CMP0170,3,4.3
3384,CMP0170,4,4.3
3385,CMP0170,5,4.09
3386,CMP0170,6,6.6
3387,CMP0170,7,7.62
3388,CMP0170,8,8.3
3389,CMP0170,9,9.34
3390,CMP0170,10,5.56
3391,CMP0170,11,8.29
3392,CMP0170,12,3.76
3393,CMP0170,13,5.81
3394,CMP0170,14,10.09
3395,CMP0170,15,3.63
3396,CMP0170,16,1.69
3397,CMP0170,17,4.12
3398,CMP0170,18,3.69
3399,CMP0170,19,1.91
3400,CMP0170,20,8.37
3401,CMP0171,1,22.86
3402,CMP0171,2,17.96
3403,CMP0171,3,38.96
3404,CMP0171,4,29.29
3405,CMP0171,5,36.84
3406,CMP0171,6,9.85
3407,CMP0171,7,25.35
3408,CMP0171,8,32.25
3409,CMP0171,9,5.98
3410,CMP0171,10,5.57
3411,CMP0171,11,30.09
3412,CMP0171,12,24.41
3413,CMP0171,13,27.86
3414,CMP0171,14,4.12
3415,CMP0171,15,32.84
3416,CMP0171,16,32.93
3417,CMP0171,17,20.02
3418,CMP0171,18,24.6
3419,CMP0171,19,20.47
3420,CMP0171,20,22.98
3421,CMP0172,1,0.98
3422,CMP0172,2,3.47
3423,CMP0172,3,3.95
3424,CMP0172,4,2.08
3425,CMP0172,5,1.53
3426,CMP0172,6,4.28
3427,CMP0172,7,2.86
3428,CMP0172,8,3.7
3429,CMP0172,9,4.54
3430,CMP0172,10,1.27
3431,CMP0172,11,1.43
3432,CMP0172,12,3.17
3433,CMP0172,13,3.3
3434,CMP0172,14,2.39
3435,CMP0172,15,3.1
3436,CMP0172,16,4.02
3437,CMP0172,17,3.79
3438,CMP0172,18,5.13
3439,CMP0172,19,4.35
3440,CMP0172,20,4.38
3441,CMP0173,1,43.61
3442,CMP0173,2,90.69
3443,CMP0173,3,71.6
3444,CMP0173,4,37.94
3445,CMP0173,5,55.17
3446,CMP0173,6,71.85
3447,CMP0173,7,65.92
3448,CMP0173,8,74.37
3449,CMP0173,9,85.36
3450,CMP0173,10,45.32
3451,CMP0173,11,95.58
3452,CMP0173,12,99.7
3453,CMP0173,13,67.57
3454,CMP0173,14,41.03
3455,CMP0173,15,64.98
3456,CMP0173,16,75.95
3457,CMP0173,17,40.52
3458,CMP0173,18,101.44
3459,CMP0173,19,103.15
3460,CMP0173,20,81.91
3461,CMP0174,1,30.1
3462,CMP0174,2,41.1
3463,CMP0174,3,31.08
3464,CMP0174,4,8.94
3465,CMP0174,5,34.15
3466,CMP0174,6,32.62
3467,CMP0174,7,37.25
3468,CMP0174,8,19.2
3469,CMP0174,9,10.62
3470,CMP0174,10,46.51
3471,CMP0174,11,33.8
3472,CMP0174,12,34.54
3473,CMP0174,13,33.08
3474,CMP0174,14,17.12
3475,CMP0174,15,34.89
3476,CMP0174,16,18.54
3477,CMP0174,17,35.2
3478,CMP0174,18,33.07
3479,CMP0174,19,45.67
3480,CMP0174,20,33.75
3481,CMP0175,1,19.68
3482,CMP0175,2,12.04
3483,CMP0175,3,26.4
3484,CMP0175,4,12.98
3485,CMP0175,5,8.1
3486,CMP0175,6,21.2
3487,CMP0175,7,20.53
3488,CMP0175,8,31.48
3489,CMP0175,9,28.79
3490,CMP0175,10,31.61
3491,CMP0175,11,11.02
3492,CMP0175,12,15.71
3493,CMP0175,13,27.46
3494,CMP0175,14,28.01
3495,CMP0175,15,35.67
3496,CMP0175,16,28.75
3497,CMP0175,17,12.88
3498,CMP0175,18,16.09
3499,CMP0175,19,21.51
3500,CMP0175,20,37.05
3501,CMP0176,1,8.05
3502,CMP0176,2,1.38
3503,CMP0176,3,10.5
3504,CMP0176,4,4.56
3505,CMP0176,5,4.07
3506,CMP0176,6,8.99
3507,CMP0176,7,4.83
3508,CMP0176,8,9.06
3509,CMP0176,9,9.45
3510,CMP0176,10,11.03
3511,CMP0176,11,2.48
3512,CMP0176,12,8.83
3513,CMP0176,13,8.09
3514,CMP0176,14,6.33
3515,CMP0176,15,9.08
3516,CMP0176,16,10.94
3517,CMP0176,17,8.5
3518,CMP0176,18,6.9
3519,CMP0176,19,11.33
3520,CMP0176,20,13.27
3521,CMP0177,1,16.3
3522,CMP0177,2,38.81
3523,CMP0177,3,46.67
3524,CMP0177,4,31.52
3525,CMP0177,5,39.98
3526,CMP0177,6,29.87
3527,CMP0177,7,37.14
3528,CMP0177,8,47.38
3529,CMP0177,9,26.01
3530,CMP0177,10,44.18
3531,CMP0177,11,37.75
3532,CMP0177,12,45.2
3533,CMP0177,13,31.74
3534,CMP0177,14,28.63
3535,CMP0177,15,32.34
3536,CMP0177,16,28.08
3537,CMP0177,17,45.72
3538,CMP0177,18,38.05
3539,CMP0177,19,44.69
3540,CMP0177,20,53.07
3541,CMP0178,1,8.26
3542,CMP0178,2,4.81
3543,CMP0178,3,20.72
3544,CMP0178,4,7.87
3545,CMP0178,5,27.85
3546,CMP0178,6,17.25
3547,CMP0178,7,11.72
3548,CMP0178,8,26.04
3549,CMP0178,9,2.89
